Time(s),PacketUID,Delay(ms)
5.81366,51971,13.6581
5.89083,51962,90.8278
5.90955,53326,9.55486
5.99617,51972,196.169
6.00139,53327,101.393
6.00186,53317,101.86
6.00964,54237,9.64317
6.02516,54238,25.1578
6.04489,45838,844.895
6.05658,47166,756.577
6.06708,50054,467.082
6.06915,50065,469.146
6.07207,47863,672.066
6.08576,51142,385.756
6.08935,49035,589.346
6.09783,51938,297.827
6.10012,50058,500.121
6.11654,55284,16.5367
6.11751,54228,117.513
6.12804,53293,228.042
6.14119,51146,441.187
6.15943,51942,359.428
6.17679,55285,76.7907
6.18008,54204,180.076
6.18224,53297,282.235
6.2114,55251,111.397
6.21662,56091,16.6216
6.22212,56092,22.1209
6.23077,55275,130.769
6.25245,51949,452.446
6.26467,56058,64.6674
6.27937,55255,179.375
6.29554,56062,95.5362
6.30929,57205,9.29377
6.31721,57172,17.2061
6.32165,57206,21.6499
6.32884,57176,28.8388
6.35647,53304,456.47
6.37676,56082,176.757
6.41125,58066,11.2517
6.41775,58033,17.7464
6.42122,58037,21.2229
6.42663,58067,26.627
6.43193,57196,131.929
6.48389,58057,83.8936
6.51264,59360,12.6411
6.5415,59331,41.5031
6.55297,59361,52.9716
6.56934,59351,69.338
6.61924,60401,19.2363
6.6435,60402,43.4954
6.65185,60372,51.8497
6.65569,59327,155.69
6.71912,61523,19.1194
6.72471,60392,124.706
6.72527,61524,25.2728
6.7314,61494,31.3972
6.78476,60368,184.756
6.79004,61490,90.0406
6.81407,62239,14.0732
6.82136,62273,21.3625
6.82697,62272,26.9664
6.89321,62243,93.2068
6.89414,54215,894.138
6.90485,63493,4.85015
6.90606,55262,806.057
6.92145,63494,21.4525
6.92706,63464,27.0569
6.92967,56069,729.668
6.94816,57183,648.159
6.96004,63460,60.0383
6.97468,58044,574.679
6.98226,59338,482.26
6.98776,61514,287.761
7.00332,60379,403.316
7.00485,64432,4.85015
7.0211,64433,21.1027
7.03196,64399,31.9591
7.0347,64403,34.7017
7.10928,65476,9.27988
7.11975,65509,19.7484
7.1209,65510,20.9025
7.12665,65480,26.6469
7.13304,50067,1533.04
7.13966,62250,339.662
7.18842,62263,388.423
7.20485,66302,4.85015
7.21335,63471,313.345
7.22787,66303,27.8729
7.24231,66269,42.3123
7.24355,64410,243.553
7.26843,51155,1568.43
7.27498,66273,74.9819
7.31102,67430,11.0222
7.32257,67463,22.569
7.3292,67434,29.2015
7.35297,67464,52.9664
7.35573,65487,255.726
7.36165,51951,1561.65
7.37735,53306,1477.35
7.38785,66280,187.855
7.40462,63484,504.618
7.41225,68331,12.2524
7.4179,68298,17.8969
7.42771,68302,27.7112
7.43088,67441,130.879
7.4807,64423,480.705
7.50627,69748,6.26926
7.51137,69781,11.3657
7.52249,69752,22.4944
7.61008,70717,10.0822
7.61521,70684,15.2124
7.62121,70688,21.2105
7.67345,66293,473.451
7.71597,72052,15.9724
7.72067,72023,20.6705
7.78524,68309,385.241
7.79565,67454,495.65
7.80744,72857,7.43519
7.82057,72828,20.5705
7.91576,73971,15.7585
7.95247,72824,152.468
7.98095,73967,80.9461
7.99507,69772,495.068
7.99784,74000,97.8368
8.02158,69782,521.582
8.02677,74873,26.7659
8.06305,70718,463.055
8.06858,72053,368.579
8.07672,65489,976.716
8.08242,66282,882.42
8.08534,72858,285.338
8.08938,74902,89.3827
8.09755,70708,497.548
8.10154,74001,201.536
8.11883,76387,18.8335
8.12323,74903,123.233
8.13362,76388,33.6212
8.14952,70695,549.52
8.20595,77312,5.95232
8.24586,72848,445.861
8.27576,76358,175.764
8.29266,77283,92.6609
8.30523,78674,5.22955
8.32845,78645,28.447
8.3611,77313,161.104
8.37603,78675,76.0299
8.40485,79979,4.85015
8.43658,79980,36.578
8.44186,79950,41.8624
8.48648,72030,786.476
8.51062,81760,10.6204
8.51361,72835,713.614
8.52133,81731,21.3305
8.52669,81761,26.6945
8.56393,72043,863.933
8.56924,76365,469.237
8.59311,73991,693.107
8.60862,82596,8.61522
8.62267,82567,22.6723
8.62952,74893,629.52
8.63472,76378,534.725
8.65057,82597,50.5714
8.65079,77290,450.786
8.65712,77303,457.124
8.66871,78665,368.715
8.67734,78652,377.342
8.69288,79970,292.882
8.70596,83797,5.96381
8.72057,83768,20.5705
8.73938,83798,39.3796
8.78503,81751,285.033
8.79308,82587,193.084
8.81354,83788,113.535
8.83413,85180,34.1278
8.83569,85179,35.6919
8.86627,85150,66.2706
8.91596,86557,15.9583
8.92121,86528,21.2105
8.92569,85170,125.688
8.92695,86558,26.9545
9.00269,86548,102.689
9.01619,87561,16.1863
9.02223,87532,22.2271
9.04628,87562,46.2759
9.11368,88838,13.6823
9.12128,88809,21.2829
9.12659,88839,26.587
9.14878,87552,148.782
9.21759,89645,17.5913
9.23241,67442,1932.41
9.23603,89646,36.0335
9.24146,89616,41.4579
9.24702,87528,247.023
9.26735,88829,167.351
9.31111,90761,11.1144
9.321,90762,21.0025
9.32629,90732,26.2869
9.37358,89636,173.576
9.38414,70696,1784.14
9.41098,91704,10.9822
9.41631,77309,1216.31
9.43581,91705,35.8098
9.44131,91675,41.3142
9.46466,90752,164.662
9.50485,92856,4.85015
9.52621,92857,26.2145
9.53915,92827,39.1464
9.57007,88805,470.066
9.59641,91695,196.411
9.59759,89612,397.592
9.62097,93682,20.9704
9.6279,93711,27.9006
9.63409,93712,34.0865
9.70773,94868,7.72709
9.72028,90728,420.282
9.72104,94869,21.0425
9.72722,92847,227.216
9.73413,94839,34.1344
9.78834,91671,388.338
9.81095,95655,10.9544
9.82644,95626,26.4424
9.87327,95656,73.2714
9.87732,93702,277.322
9.90541,96784,5.40761
9.9208,96755,20.8027
9.93403,96785,34.0265
9.95677,96751,56.7676
10.0009,94859,300.933
10.0102,97564,10.1544
10.0161,97531,16.1388
10.0207,97535,20.7427
10.0344,97565,34.4065
10.0801,95646,280.064
10.1213,98658,21.2704
10.1311,98687,31.1318
10.1373,98688,37.2605
10.1404,98654,40.4361
10.1583,96775,258.321
10.219,99429,18.9829
10.2213,99430,21.2827
10.2331,99400,33.0944
10.3211,100527,21.0704
10.3377,100557,37.7347
10.3399,100556,39.8708
10.3584,76354,2258.35
10.3653,77279,2165.25
10.3759,78641,2075.89
10.3906,79946,1990.58
10.3958,81727,1895.85
10.4078,82563,1807.82
10.413,101550,13.0042
10.4185,83764,1718.53
10.4208,101521,20.8427
10.4311,85146,1631.08
10.4368,101551,36.8265
10.4553,86524,1555.32
10.4636,92823,963.567
10.483,97555,482.979
10.4865,93678,886.528
10.4932,94835,793.197
10.5049,102713,4.85015
10.51,95622,709.96
10.5209,102684,20.8827
10.5368,99407,336.77
10.5784,100534,278.43
10.5836,98678,483.614
10.6128,103761,12.8384
10.6266,103732,26.5624
10.6423,101528,242.321
10.653,102691,153.009
10.6706,99420,470.598
10.6745,103762,74.52
10.7049,105029,4.85015
10.7224,105030,22.3867
10.7341,105000,34.0544
10.7366,103739,136.565
10.7579,100547,457.882
10.7843,105007,84.2581
10.809,106173,8.95456
10.8198,106151,19.8076
10.8297,106174,29.7428
10.8573,77291,2657.25
10.861,106144,60.9981
10.8783,104998,178.301
10.8993,106142,99.3377
10.91,107513,10.0143
10.9205,107512,20.5489
10.9369,107483,36.9083
10.969,107481,68.9893
11.0037,102680,503.7
11.0102,108595,10.1828
11.0156,108596,15.5663
11.0426,108566,42.6471
11.0612,74881,3061.15
11.0766,107495,176.556
11.0831,76366,2983.12
11.1273,105020,427.349
11.1287,109828,28.7198
11.1645,109799,64.4951
11.1661,108578,166.073
11.1715,108564,171.537
11.1911,109811,91.1423
11.202,109797,101.99
11.2068,106164,406.792
11.2117,110833,11.6885
11.2746,110804,74.6352
11.2918,110816,91.8086
11.3111,112185,11.1422
11.3327,112156,32.7049
11.4149,113285,14.9044
11.4322,112168,132.215
11.4392,110802,239.212
11.445,112154,144.996
11.4786,113268,78.648
11.4856,113256,85.6004
11.513,114482,13.0304
11.527,114465,27.0485
11.5404,109795,440.422
11.5439,114453,43.8889
11.5611,103728,961.124
11.5875,104996,887.483
11.5932,106140,793.167
11.6,107479,700.03
11.6065,115461,6.47597
11.6169,108562,616.924
11.6591,115444,59.1149
11.6594,115432,59.4348
11.6614,110824,461.375
11.7026,112176,402.554
11.7098,116865,9.76054
11.7127,110834,512.72
11.7369,113254,336.914
11.7423,116848,42.3166
11.7619,113276,361.928
11.7691,116836,69.0967
11.7848,113286,384.836
11.8049,117914,4.85015
11.8186,114473,318.646
11.8519,117897,51.8945
11.868,115452,268.014
11.88,115462,279.997
11.8931,116866,193.136
11.9125,119156,12.541
11.9347,119139,34.7194
11.9364,117915,136.357
11.9471,119157,47.1453
11.9635,117885,163.474
11.9636,116856,263.619
11.9741,119127,74.1023
11.981,114451,481.015
12.0099,117905,209.887
12.0103,120383,10.3344
12.0326,120366,32.5506
12.0416,110800,841.555
12.0469,112152,746.939
12.0537,113252,653.698
12.0712,114449,571.191
12.0827,115428,482.667
12.0829,120354,82.8624
12.0882,116832,388.151
12.0984,117881,298.382
12.1089,121675,8.87121
12.1204,121658,20.4029
12.1248,119147,224.762
12.1308,121646,30.7512
12.2109,122737,10.8968
12.2258,122720,25.7695
12.2508,122708,50.7514
12.3114,123946,11.3766
12.3268,123929,26.8025
12.3481,123917,48.0629
12.3926,120350,392.641
12.4054,121642,305.43
12.4076,120374,407.604
12.4165,124891,16.5337
12.4464,124874,46.4075
12.4826,124862,82.5951
12.5395,121666,439.467
12.5766,122728,376.561
12.6139,119123,713.876
12.6279,123937,327.853
12.6363,121676,536.314
12.6497,123913,349.666
12.6532,122738,453.237
12.6721,123947,372.14
12.6829,124892,282.949
12.7207,124858,320.679
12.7498,120352,749.827
12.7635,121644,663.512
12.7764,124882,376.4
12.7989,122706,598.875
12.8207,123915,520.736
12.8379,124860,437.897
