Time(s),PacketUID,Delay(ms)
4.90881,129662,8.81425
4.91545,129692,15.4523
4.92025,129681,20.2504
4.99533,121724,495.33
5.01642,131418,16.4189
5.02341,129694,123.408
5.03525,131429,35.2502
5.04811,127945,248.106
5.05982,131399,59.8175
5.07924,129711,179.244
5.08713,123644,487.13
5.11167,133898,11.6747
5.11934,133887,19.3411
5.12455,133868,24.5471
5.12493,125821,424.926
5.14535,131448,145.347
5.14991,117617,849.914
5.15642,127936,356.422
5.16792,119864,767.919
5.17119,133917,71.1894
5.1787,121716,678.696
5.20998,135681,9.98216
5.21393,135662,13.9338
5.22117,135711,21.1706
5.22446,135692,24.4623
5.2754,135702,75.3971
5.305,129702,405.003
5.30631,137435,6.31201
5.31277,137465,12.7724
5.31306,137484,13.0553
5.31622,131439,316.218
5.31945,137454,19.4536
5.32146,133908,221.462
5.32665,137475,26.6465
5.35935,117632,1059.35
5.4005,119879,1000.5
5.41205,139585,12.047
5.41338,139604,13.3792
5.4227,121731,922.696
5.44155,139615,41.547
5.50759,141652,7.59239
5.51205,141671,12.0479
5.51891,141682,18.9051
5.59123,133878,491.23
5.61315,133900,513.146
5.63001,144134,30.0094
5.64058,144104,40.5781
5.6552,135694,455.2
5.65521,135672,455.214
5.67009,127898,870.093
5.67091,144123,70.9148
5.68431,129664,784.312
5.691,137445,390.997
5.71089,146223,10.887
5.73837,146212,38.3722
5.76246,139595,362.459
5.77046,133915,670.463
5.81337,135664,613.371
5.83082,148504,30.8199
5.85501,148493,55.0081
5.87805,125792,1178.05
5.90871,150612,8.70794
5.92673,150623,26.7308
6.00458,141692,504.58
6.00485,152894,4.85004
6.01099,152883,10.9947
6.04796,144144,447.962
6.07925,146233,379.254
6.07998,144153,479.977
6.10951,154902,9.5104
6.11111,154882,11.1144
6.15444,154891,54.4365
6.16071,146242,460.715
6.21898,157217,18.9832
6.22017,157226,20.1709
6.22355,157237,23.5548
6.25796,148514,457.956
6.25824,148523,458.236
6.2809,148474,480.898
6.2855,141662,785.504
6.28551,150642,385.511
6.29188,144114,691.882
6.30905,159550,9.05068
6.31093,146203,610.932
6.31835,159539,18.3481
6.31891,148484,518.906
6.33498,152913,334.983
6.34113,150603,441.134
6.35319,152874,353.189
6.35325,157256,153.249
6.36023,159569,60.2277
6.36561,154921,265.612
6.39185,150633,491.851
6.39673,150593,496.734
6.40083,159530,100.83
6.40912,162026,9.11997
6.40944,162046,9.43958
6.41187,162065,11.868
6.42353,162035,23.5305
6.4238,152904,423.804
6.44166,154912,341.655
6.45463,157247,254.632
6.50794,164073,7.9447
6.52128,164062,21.2764
6.52626,154872,426.256
6.53198,164092,31.9849
6.54771,159560,247.708
6.55487,164053,54.8672
6.57095,162056,170.955
6.58594,157207,385.942
6.60485,166595,4.85004
6.60907,164083,109.072
6.63129,166614,31.2867
6.64208,166575,42.0807
6.64226,159520,342.26
6.67474,166605,74.7407
6.70641,168949,6.40879
6.71169,162016,311.693
6.71796,168968,17.9627
6.74352,168959,43.5166
6.78748,164043,287.475
6.8075,166565,207.5
6.80917,154904,709.174
6.81548,171409,15.4764
6.82081,171428,20.8105
6.84594,168938,145.942
6.84628,168919,146.283
6.85117,171419,51.1706
6.88632,171379,86.3154
6.9081,173567,8.1036
6.91885,173597,18.8522
6.92724,173616,27.2448
6.93856,173586,38.5621
7.01289,176189,12.8888
7.01855,176208,18.5484
7.02399,176238,23.9925
7.04937,176219,49.3699
7.09336,162018,693.363
7.11055,178308,10.5483
7.11143,178357,11.4326
7.11577,178338,15.7723
7.12484,178327,24.8356
7.13802,164045,638.019
7.15171,166567,551.714
7.17306,168921,473.062
7.18356,157209,983.558
7.19715,171381,397.155
7.20485,180755,4.85004
7.21015,180725,10.1544
7.21583,154874,1115.83
7.21619,180774,16.1877
7.22591,180744,25.9133
7.3075,182940,7.50186
7.31382,182970,13.8244
7.31686,182989,16.8644
7.37625,182959,76.2471
7.3923,173607,492.301
7.41018,185664,10.1838
7.41134,185645,11.3365
7.41986,185634,19.8643
7.42137,185615,21.3749
7.42499,173569,524.992
7.44019,176229,440.188
7.4579,176191,457.904
7.46505,178348,365.046
7.46827,178310,368.273
7.49367,180727,293.672
7.50029,176199,500.288
7.50566,187781,5.65926
7.51277,187811,12.7654
7.51722,180765,317.22
7.51768,187800,17.6761
7.53103,182942,231.029
7.53237,187830,32.3655
7.5842,185617,184.199
7.58737,182980,287.373
7.61392,190815,13.922
7.61913,190766,19.1286
7.62184,190785,21.8426
7.62946,190796,29.4577
7.63583,187783,135.826
7.67374,190768,73.7373
7.70485,193508,4.85004
7.73654,193480,36.5357
7.74156,193478,41.5621
7.77975,193527,79.7549
7.80214,193497,102.144
7.81436,195684,14.3628
7.83139,195665,31.3863
7.85362,195654,53.6191
7.89217,195635,92.1746
7.91269,198175,12.687
7.91398,198164,13.985
7.92785,187821,427.852
7.93151,198194,31.5085
7.93157,198145,31.5687
7.97301,187791,473.014
8.00485,200924,4.85016
8.01508,200875,15.0766
8.02348,200894,23.4751
8.02951,200905,29.5098
8.04782,190776,447.817
8.0664,190806,466.399
8.07813,182950,778.131
8.08852,185625,688.52
8.11161,203081,11.6062
8.11369,203100,13.6864
8.11681,203111,16.8102
8.11844,193488,418.443
8.12779,193518,427.785
8.17315,203130,73.1533
8.17526,195645,375.26
8.20569,182972,905.69
8.21736,198155,317.364
8.22396,205639,23.9614
8.24208,200885,242.075
8.24674,205650,46.7443
8.24794,195675,447.942
8.25693,185647,856.93
8.26276,205620,62.7631
8.2652,203091,165.195
8.26878,205669,68.7801
8.27259,187813,772.588
8.29159,190798,691.588
8.29832,205630,98.3175
8.30434,88844,5204.34
8.30948,207930,9.48351
8.31125,207969,11.2484
8.3302,198185,430.199
8.3318,207950,31.797
8.33706,207920,37.061
8.34036,207939,40.3608
8.34937,205652,149.368
8.36247,193510,662.467
8.40402,203121,304.018
8.40605,210156,6.04889
8.41039,210175,10.3904
8.41141,210186,11.4129
8.41561,210205,15.6146
8.41783,210166,17.8323
8.46684,205660,266.84
8.51274,212683,12.7405
8.51794,212653,17.9445
8.51806,212672,18.0603
8.52094,207960,220.945
8.52396,212702,23.9644
8.57609,178323,1476.09
8.5828,180740,1382.8
8.59461,182955,1294.61
8.60485,214628,4.85016
8.61056,214579,10.5622
8.61643,214598,16.4327
8.61656,185630,1216.56
8.62373,214609,23.7278
8.62645,187796,1126.45
8.64328,190781,1043.28
8.64972,210196,249.724
8.71041,217316,10.4101
8.71466,217267,14.6568
8.71938,217286,19.375
8.72258,217297,22.5792
8.72368,212693,223.676
8.80004,107611,5000.04
8.80203,214619,202.029
8.81053,219637,10.5302
8.8106,111574,4810.6
8.81577,219667,15.7742
8.81751,219686,17.5112
8.82293,113743,4722.93
8.8282,219656,28.197
8.83393,217307,133.93
8.85165,119876,4451.65
8.86219,123648,4262.19
8.89931,133912,3799.31
8.91288,221728,12.8829
8.9132,221747,13.1978
8.92091,221758,20.9075
8.92849,137479,3628.49
8.94108,141696,3441.08
8.9418,221777,41.7977
8.95282,144148,3352.82
8.95732,219677,157.317
8.9633,146237,3263.3
8.97451,148518,3174.51
8.97494,207922,674.937
8.98453,221768,84.531
9.01199,223985,11.9895
9.0164,223996,16.401
9.01729,224015,17.2937
9.02005,159564,2720.05
9.02445,223966,24.453
9.06346,173611,2163.46
9.07076,210158,670.761
9.11539,226722,15.3914
9.12176,190810,1521.76
9.12762,226711,27.6205
9.14219,226692,42.1857
9.15395,198189,1253.95
9.17714,205664,977.14
9.19468,226694,94.6754
9.20425,217277,504.248
9.21704,219647,417.041
9.22183,229168,21.8318
9.22186,229149,21.8604
9.23943,221738,339.43
9.24191,229179,41.9092
9.26061,229151,60.6052
9.30744,231802,7.43506
9.31729,231821,17.2933
9.35317,231832,53.1711
9.41931,233635,19.3106
9.42238,233654,22.3751
9.46749,233665,67.4884
9.49541,231804,195.41
9.51061,235700,10.6056
9.5207,235689,20.6995
9.53227,226741,432.269
9.59685,233637,196.852
9.61461,237840,14.6061
9.61884,237829,18.8422
9.61979,235670,119.79
9.68039,235672,180.388
9.72449,239837,24.4879
9.749,239848,48.9972
9.81678,241834,16.7806
9.82849,241845,28.4858
9.90129,237810,301.288
9.92956,244084,29.5601
9.93766,239818,237.657
9.95049,241815,150.49
9.97627,244054,76.2748
10.0139,246338,13.9209
10.0258,246368,25.8458
10.0524,244073,152.399
10.1329,248518,32.9216
10.1603,239820,460.298
10.2078,250855,7.84711
10.2132,241847,413.151
10.2132,239845,513.173
10.2321,246357,232.07
10.2644,244086,364.412
10.2646,248507,164.648
10.273,250827,73.0228
10.2814,250844,81.399
10.306,253499,6.04895
10.3106,246370,310.611
10.3383,253510,38.2812
10.3577,248520,257.74
10.3812,250857,181.229
10.3941,253482,94.145
10.4136,256104,13.6025
10.4597,248488,359.695
10.4782,250825,278.182
10.4944,253480,194.403
10.516,253512,216.019
10.5218,258878,21.8416
10.5377,253529,237.746
10.5439,256074,143.943
10.5723,256123,172.341
10.5868,258897,86.8242
10.5957,256093,195.68
10.5999,258848,99.8966
10.6066,261486,6.585
10.6075,261467,7.48868
10.6183,258867,118.325
10.6194,261437,19.4159
10.6545,241864,854.523
10.6657,244103,765.742
10.6765,246387,676.476
10.6844,248537,584.421
10.6848,261439,84.8088
10.6951,250874,495.129
10.7053,263606,5.28822
10.7119,263557,11.9072
10.7207,256076,320.672
10.7211,263587,21.1338
10.7276,256106,327.572
10.7476,258850,247.625
10.7786,253490,478.555
10.7966,263559,96.644
10.8203,265819,20.3288
10.8262,265849,26.1528
10.8354,258858,335.428
10.8468,265868,46.751
10.8563,265821,56.3313
10.8583,261456,258.332
10.8662,261447,266.17
10.8666,263576,166.648
10.8931,256114,493.102
10.906,267909,6.02559
10.9114,267879,11.3896
10.9161,263567,216.093
10.9171,267928,17.0685
10.9437,265838,143.656
10.9496,267881,49.6297
11.0049,270009,4.85004
11.0105,269979,10.4741
11.0156,270028,15.6064
11.0179,261477,417.908
11.0553,263597,355.253
11.1098,272659,9.82243
11.1164,272648,16.3652
11.12,265859,319.97
11.1222,272678,22.2427
11.1455,272629,45.4671
11.1505,267919,250.495
11.1571,270019,157.134
11.2098,275610,9.80033
11.215,275640,15.0044
11.217,275659,16.9835
11.2395,275629,39.5403
11.2814,272669,181.364
11.2867,256084,886.668
11.2934,267898,393.408
11.2938,265829,493.839
11.3027,269998,302.715
11.3109,278306,10.9301
11.313,278355,12.9892
11.3163,278336,16.2941
11.3368,275650,136.796
11.3402,278325,40.1558
11.3656,269981,365.605
11.3715,258880,871.533
11.3785,261469,778.474
11.3787,278346,78.6798
11.3865,263589,686.459
11.3917,265851,591.743
11.4111,280635,11.0954
11.4169,280614,16.8618
11.4212,280625,21.1744
11.4424,280595,42.4115
11.4588,280644,58.8318
11.4758,269989,475.755
11.5037,272631,403.74
11.5038,267911,603.76
11.5113,282647,11.331
11.5144,282628,14.4411
11.5154,282668,15.4361
11.5199,282658,19.9251
11.529,270011,529.038
11.5478,272661,447.833
11.5584,275612,358.441
11.5649,272639,464.895
11.579,275642,378.963
11.5857,278338,285.662
11.6214,278308,321.419
11.6396,280627,239.648
11.6547,282660,154.661
11.6601,284750,60.0688
11.6726,284731,72.5781
11.6733,284780,73.2917
11.674,280597,273.962
11.6992,284763,99.2494
11.7112,287587,11.2084
11.7178,287557,17.7667
11.729,284761,128.979
11.7314,284771,131.438
11.7491,287570,49.1062
11.7732,282630,273.233
11.7734,287538,73.3529
11.7814,287568,81.3696
11.8129,289742,12.8967
11.8168,289723,16.7943
11.8182,289712,18.1608
11.8587,289693,58.6953
11.9005,284733,300.506
11.9204,287540,220.421
11.9497,291697,49.6916
11.9532,289725,153.222
11.9561,287578,256.059
11.965,291710,65.0148
11.9841,291727,84.1391
12.0051,294176,5.0865
12.0172,294206,17.1691
12.0428,294189,42.7887
12.0562,237854,2456.24
12.063,239862,2363.01
12.0711,241859,2271.09
12.1123,296601,12.2861
12.1192,296631,19.2026
12.163,291708,263.02
12.182,289733,382.025
12.1993,294187,199.265
12.2212,298776,21.2487
12.2266,298806,26.5529
12.2356,296612,135.595
12.2411,291718,341.062
12.246,298787,45.9832
12.2789,296614,178.877
12.3206,300869,20.6027
12.3278,300839,27.8032
12.3302,291688,430.167
12.3442,291678,444.232
12.3766,294197,376.578
12.3821,291680,482.082
12.3904,298789,190.439
12.3947,294167,394.67
12.4115,302790,11.4745
12.4168,302760,16.7586
12.4262,300850,126.161
12.4538,294159,453.795
12.4554,272673,1355.43
12.5237,296582,423.697
12.5419,296584,441.932
12.5853,298757,385.314
12.5917,296622,491.68
12.5919,300820,291.894
12.636,300830,335.988
12.6397,298759,439.706
12.6841,296608,584.074
12.6978,302741,297.808
12.7111,300822,411.093
12.728,300852,428.012
12.7371,302773,337.066
12.808,296592,708.017
12.8137,302743,413.685
12.8183,298767,618.296
12.8236,302751,423.6
12.8953,267922,1995.33
