Time(s),PacketUID,Delay(ms)
6.21984,238583,19.8389
6.2585,225544,458.5
6.3059,242419,5.90361
6.3321,231656,332.095
6.35749,228633,457.491
6.38249,234776,282.488
6.42207,245818,22.0658
6.43219,212128,1032.19
6.44316,215921,943.159
6.45177,198106,1451.77
6.46679,219170,866.788
6.4796,222495,779.605
6.50559,249627,5.59367
6.51691,208561,1216.91
6.52157,225518,721.572
6.54299,228607,642.991
6.55215,215953,1052.15
6.55774,231624,557.742
6.55805,225550,758.047
6.56327,238600,363.271
6.58243,234744,482.428
6.60782,253060,7.81656
6.62204,242436,322.042
6.7075,256476,7.49866
6.81353,259689,13.525
6.90521,263036,5.20696
7.0655,267021,65.5037
7.10609,270835,6.09254
7.22377,274780,23.766
7.3093,278521,9.30114
7.37037,274797,170.365
7.39313,263053,493.129
7.42719,267038,427.194
7.42758,282745,27.5831
7.45114,278538,151.14
7.47299,282762,72.9868
7.50899,287128,8.98961
7.61968,291678,19.6845
7.70277,274736,502.773
7.70516,295949,5.16342
7.75734,295966,57.3439
7.79515,259654,995.149
7.82372,299896,23.7203
7.88265,299913,82.6471
7.94011,303672,40.1054
7.94699,295905,246.992
8.02581,307313,25.8131
8.02621,299852,226.206
8.07085,303628,170.846
8.1211,311282,21.0968
8.18911,295928,489.114
8.21218,314727,12.1779
8.34368,317810,43.6767
8.41113,321171,11.1326
8.43027,253071,1830.27
8.44692,256487,1746.92
8.46385,259700,1663.85
8.50172,263047,1601.72
8.51847,324615,18.4746
8.56006,311293,460.058
8.60904,328151,9.03762
8.69948,314738,499.475
8.71365,331660,13.6548
8.82275,335295,22.7546
8.9059,338947,5.90084
9.00751,342563,7.50517
9.10259,331616,402.59
9.1057,346273,5.69883
9.20485,350655,4.85012
9.31208,354611,12.0815
9.41972,359000,19.7227
9.43574,358979,35.7372
9.47282,295952,1772.82
9.48487,299899,1684.87
9.53496,363680,34.96
9.60652,367940,6.51659
9.63754,303675,1737.54
9.70485,372112,4.85012
9.80691,376564,6.91188
9.90485,380781,4.85012
9.91814,321156,1518.14
10.0025,363697,502.545
10.0163,384874,16.3005
10.1049,388943,4.85012
10.1805,372123,480.542
10.2189,393471,18.8564
10.2901,376575,490.121
10.3266,346290,1226.64
10.3338,397585,33.8019
10.3461,359017,946.139
10.3515,367957,751.523
10.3674,372129,667.409
10.3798,376581,579.814
10.3901,380798,490.074
10.4012,380792,501.151
10.4314,401387,31.4236
10.481,384891,480.974
10.5092,404820,9.15218
10.6066,408466,6.56756
10.6485,324600,2148.48
10.6573,328136,2057.29
10.7006,393488,500.574
10.7169,412924,16.8634
10.7316,331645,2031.58
10.7368,335280,1936.8
10.7434,338932,1843.4
10.7486,342548,1748.56
10.7541,346258,1654.15
10.7596,397602,459.583
10.7598,350640,1559.83
10.7741,354596,1474.09
10.7868,358985,1386.84
10.7985,363665,1298.54
10.8039,367925,1203.94
10.806,416813,6.02506
10.8094,372097,1109.36
10.8398,401404,439.767
10.8724,412903,172.389
10.9045,401398,504.502
10.9049,420949,4.85012
10.9345,404837,434.495
10.9357,376534,1135.72
10.9589,404831,458.867
10.9886,393441,788.622
11.039,408483,439.044
11.0414,397555,741.353
11.0769,424902,76.8823
11.1065,428968,6.49698
11.1548,416830,354.834
11.174,420966,274.021
11.1944,416792,394.401
11.2094,433570,9.37423
11.277,420928,377.041
11.2852,416824,485.163
11.3074,438102,7.39426
11.3207,424881,320.744
11.3289,424919,328.869
11.3432,401357,943.247
11.3675,404790,867.466
11.3813,412941,681.262
11.3888,428985,288.759
11.423,442627,23.0354
11.5068,446726,6.76097
11.5956,428947,495.608
11.6122,450792,12.1917
11.656,433549,456.015
11.7139,454981,13.9421
11.7901,438119,490.135
11.7983,438081,498.269
11.811,459042,11.0221
11.8527,442606,452.664
11.8925,442644,492.523
11.9049,462735,4.85012
12.0289,466649,28.948
12.1114,470602,11.3883
12.1809,454960,480.85
12.1979,454998,497.942
12.2126,474960,12.6011
12.3116,479282,11.6125
12.3313,462714,431.346
12.3713,462752,471.328
12.373,446700,873.011
12.4049,483105,4.85012
12.4601,466666,460.137
12.489,470619,388.999
12.5277,459059,727.697
12.5491,474977,349.08
12.5974,479299,297.355
12.6044,470581,504.422
12.6379,474939,437.903
12.6484,483122,248.392
12.6624,479261,362.379
12.778,483084,377.962
