Time(s),PacketUID,Delay(ms)
4.39551,11852,1295.51
4.41612,11986,1216.12
4.451,12519,1151
4.46648,12826,1066.48
4.59216,12981,1092.16
4.61441,13469,1014.41
4.65512,13682,955.119
4.7493,14090,949.304
5.07412,19012,74.1182
5.12665,19451,26.6548
5.22665,19514,26.6548
5.3497,20121,49.7002
5.42561,20353,25.6148
5.54663,20977,46.6323
5.62629,21166,26.2948
5.73559,21807,35.5877
5.82657,21911,26.5748
5.96707,22543,67.0683
6.02651,22756,26.5148
6.14381,23317,43.8131
6.22645,23537,26.4548
6.33753,24150,37.5319
6.42645,24398,26.4548
6.55279,25014,52.7908
6.62571,25256,25.7148
6.7928,25910,92.7958
6.83135,26227,31.3468
6.93474,26840,34.742
7.03171,26930,31.7068
7.14289,27550,42.8918
7.22635,27760,26.3548
7.36506,28371,65.0601
7.42547,28710,25.4748
7.54743,29338,47.4291
7.62601,29568,26.0148
7.74483,30159,44.8259
7.82599,30264,25.9948
7.92565,30562,25.6548
8.02653,30625,26.5348
8.12659,31299,26.5948
8.22573,31362,25.7348
8.33263,32070,32.6278
8.42587,32156,25.8748
8.52647,32805,26.4748
8.62573,32868,25.7348
8.72647,33533,26.4748
8.82601,33596,26.0148
8.94346,34274,43.4588
9.03149,34407,31.4868
9.78297,35079,682.973
9.8044,35427,604.398
9.82648,35651,526.482
9.84813,35715,448.127
9.87968,36262,379.68
9.89034,36310,290.337
9.91669,36857,216.686
9.94284,37094,142.841
10.0981,37809,98.1145
10.1229,38207,22.9356
10.2584,38772,58.4021
10.3203,39028,20.3428
10.4315,39622,31.4637
10.5203,39788,20.3428
10.6203,40299,20.3428
10.7203,40504,20.3428
10.8289,41006,28.8674
10.9203,41197,20.3428
11.0336,41738,33.6203
11.1203,41909,20.3428
11.2203,42438,20.3428
11.3203,42582,20.3428
11.4534,43130,53.4419
11.5661,43344,66.0789
11.6203,43577,20.3428
11.8092,43723,109.191
11.8464,44388,46.3708
11.9514,44567,51.3861
12.0203,45036,20.3428
12.1489,45182,48.9416
12.2285,45676,28.4876
12.3989,45820,98.8717
12.4507,46347,50.748
