Time(s),PacketUID,Delay(ms)
11.8337,171832,633.727
11.8432,176958,343.238
11.8544,176951,354.352
11.8552,178529,255.187
11.8642,178522,264.16
11.8646,180444,164.646
11.8695,176948,369.505
11.8824,180437,182.4
11.902,182425,102.031
11.9177,184182,17.6949
11.9237,184162,23.7191
11.9346,184152,34.6476
11.9443,182432,144.309
11.952,184159,52.0234
11.9566,178519,356.584
12.0032,182452,203.155
12.0112,185910,11.1694
12.0181,184179,118.122
12.0257,185940,25.7422
12.0529,168501,1052.92
12.0581,170324,958.101
12.0856,185917,85.5533
12.0877,185920,87.679
12.1049,187468,4.85021
12.1101,187438,10.0743
12.1151,187445,15.0513
12.1442,180434,444.151
12.1775,187448,77.4725
12.2112,189245,11.1926
12.2241,189255,24.0662
12.2294,189275,29.3904
12.3271,191152,27.0956
12.3331,168503,1333.07
12.348,189252,148.035
12.3552,185907,355.229
12.3736,191159,73.588
12.3917,191182,91.7161
12.4123,191147,112.263
12.4291,192918,29.0534
12.4351,192895,35.106
12.4417,191162,141.73
12.4474,192898,47.3541
12.4614,175195,1061.4
12.4668,171816,1266.83
12.4771,185925,477.137
12.5246,192915,124.551
12.5408,173447,1240.83
12.5489,187453,448.858
12.6496,189260,449.56
12.6601,175185,1260.11
12.6775,191167,377.487
12.7008,176968,1200.82
12.7187,178539,1118.71
12.8251,182442,1025.06
12.8752,192883,475.218
12.9555,185943,955.454
