Time(s),PacketUID,Delay(ms)
3.18338,82621,83.3794
3.22707,85209,27.0705
3.52459,88191,224.586
3.53149,90806,131.487
3.55252,93471,52.5228
3.61402,95996,14.0195
3.70723,98642,7.22654
3.85154,100905,51.5353
3.90485,102349,4.85018
4.01633,104582,16.3293
4.1619,107315,61.9026
4.42684,112520,126.838
4.4388,109682,238.8
4.44937,114705,49.3688
4.51001,115473,10.0143
4.61037,117567,10.3654
4.80246,119768,102.46
4.81681,122551,16.8147
4.94373,124566,43.7288
5.06035,127391,60.3545
5.10901,129808,9.0074
5.27935,131871,79.3534
5.30485,133324,4.85018
5.40485,134358,4.85018
5.50485,136524,4.85018
5.68092,139125,80.9166
5.70485,141259,4.85018
5.85398,143561,53.9836
5.90485,146135,4.85018
6.00485,148801,4.85018
6.19611,151375,96.1064
6.22792,154044,27.9205
6.3052,156779,5.20221
6.46652,159233,66.5205
6.50485,162058,4.85018
6.6435,164455,43.4961
6.71611,166928,16.1142
6.81455,169652,14.5497
6.99013,172238,90.1261
7.00582,174521,5.82438
7.10806,176857,8.06065
7.21609,179697,16.0942
7.30485,181963,4.85018
7.42648,184503,26.4816
7.51148,186863,11.4839
7.63854,189336,38.5371
7.70565,191955,5.64976
7.81373,194689,13.7289
7.9754,197067,75.3993
8.0175,199073,17.4964
8.10485,201247,4.85018
8.21539,202430,15.3942
8.30801,204227,8.01175
8.40485,206893,4.85018
8.50798,209282,7.97533
8.60485,212036,4.85018
8.82324,214331,123.241
8.92254,216985,122.54
8.9472,219439,47.2026
9.01993,222347,19.9297
9.22503,227391,25.0346
9.25404,224745,154.039
9.31156,229876,11.5566
9.41106,232627,11.0649
9.51809,234729,18.0854
9.60535,237639,5.34816
9.72717,239685,27.1673
9.82128,242375,21.284
9.91639,244861,16.3863
10.2069,247732,206.869
10.2217,250131,121.71
10.3259,253028,125.937
10.3464,255447,46.3665
10.4492,258216,49.2227
10.6267,260438,126.728
10.685,263503,84.9926
10.7164,265973,16.413
10.8322,268878,32.1993
10.9182,271117,18.1832
11.0649,274003,64.8966
11.1388,276250,38.7885
11.2535,278906,53.4936
11.4235,281221,123.505
11.4585,284021,58.4905
11.5491,286348,49.0644
11.636,289158,35.9875
11.8118,291385,111.816
11.8235,294068,23.5024
12.0138,296611,113.848
12.0254,299347,25.3621
12.2301,301799,130.136
12.2662,304528,66.2118
12.3165,306770,16.4846
12.4768,309531,76.8017
