Time(s),PacketUID,Delay(ms)
3.16182,86869,61.8194
3.37602,92330,76.0158
3.46116,95167,61.1588
3.50485,97398,4.85022
3.60485,98603,4.85022
3.77201,101573,72.0107
3.84649,103629,46.486
3.90485,105060,4.85022
4.15305,106319,153.054
4.17194,109185,71.9405
4.30931,111844,109.309
4.34391,114936,43.9112
4.40485,117187,4.85022
4.50485,118751,4.85022
4.71388,120829,113.883
4.72504,123883,25.0382
4.84278,126412,42.7798
4.92228,129409,22.2805
5.08159,131768,81.591
5.1121,134555,12.0962
5.20699,136645,6.98985
5.30569,136803,5.68936
5.47231,139412,72.3139
5.65111,143648,51.1095
5.70485,144718,4.85022
5.83659,147819,36.5943
5.90519,141614,405.192
5.9162,150117,16.201
6.07694,152996,76.936
6.10485,155438,4.85022
6.25275,158699,52.7546
6.30485,160918,4.85022
6.42956,164151,29.5573
6.50485,166400,4.85022
6.62623,169725,26.2267
6.76427,171899,64.2691
6.8835,174920,83.4998
6.96538,177574,65.3812
7.00485,180247,4.85022
7.10485,182395,4.85022
7.20485,185402,4.85022
7.31219,187790,12.1902
7.40485,190847,4.85022
7.50836,193379,8.36172
7.60501,196343,5.00837
7.70485,199001,4.85022
7.8052,202019,5.20366
7.90485,204270,4.85022
8.01958,206126,19.5834
8.10485,207311,4.85022
8.37956,212366,79.5627
8.58553,217756,85.5289
8.73337,220113,133.371
8.76291,222978,62.9082
9.18227,233602,82.2728
9.1956,225200,395.605
9.24804,228269,348.038
9.25939,230537,259.387
9.26639,235877,66.388
9.30485,238382,4.85022
9.44063,240953,40.625
9.50485,243594,4.85022
9.60485,245960,4.85022
9.70485,248900,4.85022
9.80485,251373,4.85022
10.0937,256406,93.7086
10.139,259327,38.9774
10.2049,261517,4.85022
10.3049,263379,4.85022
10.4443,266265,44.2626
10.5049,268655,4.85022
10.6049,271569,4.85022
10.7049,273865,4.85022
10.8463,276918,46.3257
10.9049,279385,4.85022
11.0071,282451,7.10884
11.1049,285025,4.85022
11.2125,288028,12.4525
11.3052,290439,5.18467
11.4387,293264,38.7192
11.5049,295877,4.85022
11.6538,298962,53.7995
11.7762,301746,76.2176
11.8698,304570,69.8105
11.9712,307401,71.1977
12.0049,309972,4.85022
12.1049,312094,4.85022
12.2432,314699,43.2246
12.3049,317615,4.85022
12.4435,320458,43.5195
