Time(s),PacketUID,Delay(ms)
9.90289,361243,502.895
9.90356,361212,503.561
9.91065,378318,110.652
9.91693,382749,16.9295
9.94884,382710,48.84
9.95688,382733,56.8784
9.99866,365575,498.659
10.0121,387203,12.1256
10.0364,369893,436.441
10.0616,373860,361.608
10.0723,369894,472.306
10.1087,391645,8.74138
10.1164,378365,316.392
10.1541,382780,254.148
10.1637,373861,463.682
10.1831,378366,383.083
10.2098,396145,9.77278
10.2634,387234,263.362
10.2697,387187,269.672
10.2976,378329,497.64
10.3068,400907,6.83998
10.3237,387164,323.679
10.3324,382744,432.407
10.3496,391629,249.644
10.3874,387198,387.392
10.3925,365523,892.542
10.4241,405103,24.1064
10.4584,373824,758.37
10.4636,391640,363.594
10.4726,391606,372.575
10.517,396106,316.972
10.5178,409412,17.7624
10.5497,396140,349.663
10.5703,400868,270.326
10.6024,391625,502.371
10.6413,405064,241.26
10.6445,413605,44.4922
10.7175,400938,417.474
10.7569,417784,56.8952
10.7822,409373,282.216
10.7899,413566,189.937
10.805,421792,5.0139
10.812,405134,411.964
10.8618,405071,461.769
10.8673,405135,467.318
10.8696,409443,369.634
10.8875,400902,587.532
10.9113,405098,511.336
10.9497,425801,49.6683
10.9755,409444,475.47
11.0001,417823,300.058
11.0075,413636,407.476
11.0279,417855,327.918
11.0532,396176,853.166
11.0541,429874,54.1139
11.1069,433898,6.90129
11.1188,387235,1118.79
11.1304,391677,1030.39
11.1407,396177,940.707
11.1476,421831,347.559
11.1488,400939,848.805
11.1559,413637,555.918
11.1661,421863,366.096
11.1713,425872,271.32
11.179,417807,478.979
11.189,417854,489.021
11.1897,429945,189.669
11.2256,438255,25.6008
11.2501,421862,450.115
11.2823,433969,182.264
11.2987,421826,498.69
11.3309,442686,30.8649
11.3394,425871,439.431
11.3441,425835,444.104
11.3542,433921,254.183
11.3635,438326,163.485
11.3776,425808,477.563
11.3987,429908,398.698
11.404,421815,604.002
11.4093,425824,509.286
11.439,447091,39.0436
11.4425,429881,442.475
11.4514,429944,451.384
11.4533,429897,453.278
11.4781,438278,278.093
11.4842,433968,384.201
11.4905,442757,190.528
11.5083,451694,8.28244
11.5564,433937,456.394
11.5583,442709,258.306
11.5937,447114,193.653
11.614,451717,114.034
11.6279,456031,27.8756
11.6385,438294,438.545
11.6386,438289,438.558
11.6824,456054,82.3926
11.6833,438325,483.323
11.7223,460499,22.3395
11.7276,460522,27.5838
11.7341,442756,434.112
11.782,447161,381.993
11.7919,442720,491.948
11.8031,442725,503.131
11.8258,465162,25.7511
11.8267,451764,326.704
11.8537,447130,453.734
11.8628,465139,62.8254
11.889,447125,488.996
11.9128,451728,412.845
11.9327,469519,32.6771
11.9445,469542,44.4781
11.9794,456065,379.367
12.0085,460533,308.538
12.0222,465173,222.196
12.0472,469553,147.197
12.0535,473877,53.5355
12.0628,456101,462.778
12.0778,460538,377.83
12.0988,421811,1298.8
12.1245,425820,1224.46
12.1388,460506,438.85
12.1398,473900,139.823
12.1659,433905,1065.91
12.1734,465178,373.357
12.1811,460569,481.059
12.1836,473911,183.561
12.202,465209,402.04
12.2032,478140,103.194
12.2196,456050,619.571
12.2252,451733,725.182
12.2329,456070,632.918
12.2351,478174,135.128
12.2424,460518,542.356
12.2708,469558,370.798
12.277,465146,477.021
12.2796,481851,79.6328
12.3189,478163,218.94
12.3281,485767,28.128
12.3372,460570,637.231
12.3513,465210,551.312
12.3579,469590,457.888
12.3588,473916,358.84
12.3671,481888,167.051
12.3881,481840,188.109
12.3987,469589,498.699
12.4003,469526,500.279
12.403,465158,602.981
12.4087,489743,8.68335
12.4243,473948,424.284
12.4387,485804,138.749
12.4421,478179,342.141
12.4545,481856,254.467
12.4593,489780,59.3327
12.478,485756,178.009
12.4818,473947,481.826
12.4842,485772,184.236
12.5029,478211,402.934
12.5313,489748,131.252
12.5526,489732,152.586
12.592,478210,491.996
12.6196,481817,419.643
12.686,481887,485.967
12.6885,481824,488.47
12.7316,485733,431.576
12.7437,485803,443.658
12.7757,489709,375.719
12.867,489716,466.998
