Time(s),PacketUID,Delay(ms)
6.41561,105962,15.6123
6.42213,105975,22.1274
6.44972,99255,449.724
6.47466,99260,474.662
6.48283,98065,582.835
6.49897,99269,498.968
6.53407,107667,34.0724
6.5432,100930,443.201
6.54617,107680,46.1717
6.55704,100934,457.041
6.5857,100925,485.705
6.61,109312,10.0022
6.62709,102375,427.088
6.69954,102371,499.54
6.7314,104251,431.402
6.75625,111194,56.2483
6.80413,104255,504.127
6.84634,102350,646.342
6.85271,104260,552.713
6.85882,105959,458.825
6.89168,113403,91.6757
6.90485,115523,4.85018
6.91633,107664,416.327
7.06918,111178,369.18
7.06992,117818,69.9244
7.12252,120082,22.5183
7.1518,105964,751.796
7.18775,107669,687.748
7.19773,109301,597.728
7.21016,111183,510.157
7.21532,113392,415.321
7.22638,121701,26.3812
7.25473,115507,354.731
7.32943,123480,29.4293
7.3447,117807,344.704
7.35839,117802,358.387
7.37526,120071,275.257
7.41427,125915,14.2712
7.42753,120066,327.528
7.45967,96413,1659.67
7.48283,98073,1582.83
7.50049,105973,1100.49
7.5122,128143,12.199
7.53965,107678,1039.65
7.56403,121685,364.032
7.58072,121690,380.721
7.5936,123469,293.596
7.64354,130024,43.5368
7.64777,125904,247.775
7.68219,123464,382.188
7.68424,117823,684.235
7.69702,121694,497.021
7.70384,120087,603.837
7.71076,131923,10.7622
7.71249,121706,512.492
7.71806,123485,418.056
7.72863,125920,328.635
7.74261,128148,242.609
7.7507,130029,150.702
7.77909,131928,79.09
7.78056,125899,380.565
7.80618,134139,6.17953
7.81772,134144,17.7184
7.84269,123486,542.692
7.86987,123473,569.868
7.89376,128127,393.761
7.90202,125908,502.015
7.91574,136390,15.7369
7.92939,130013,329.392
7.95963,130008,359.632
7.95978,136385,59.7841
8.00556,138424,5.564
8.01508,131912,315.08
8.01894,131907,318.94
8.021,125921,621.004
8.0433,111181,1343.3
8.08853,134128,288.529
8.10873,134123,308.727
8.11243,140604,12.4303
8.13025,113390,1330.25
8.14269,115510,1242.69
8.15297,138429,152.974
8.19116,117805,1191.16
8.20147,136369,301.475
8.21757,142732,17.5742
8.24536,120069,1145.36
8.25218,121688,1052.18
8.26238,138408,262.385
8.27021,121668,1070.21
8.27528,123467,975.28
8.31549,125902,915.494
8.32506,136378,425.06
8.32538,128130,825.379
8.3408,140588,240.803
8.34216,144961,42.1575
8.36218,130011,762.177
8.37205,131910,672.046
8.37743,134126,577.43
8.44655,147227,46.548
8.46985,144945,169.849
8.51831,149642,18.3065
8.5265,147211,126.501
8.55525,140597,455.254
8.59097,149626,90.9695
8.60934,142725,409.339
8.61008,151531,10.0822
8.61426,142716,414.261
8.63081,151515,30.8131
8.645,142730,445.004
8.69629,144954,396.29
8.70816,144959,408.16
8.73185,153574,31.8523
8.74262,153558,42.6155
8.74468,147220,344.678
8.80906,155651,9.06163
8.87308,155660,73.0811
8.90179,147232,501.788
8.91418,158047,14.1751
8.93982,149647,439.819
8.96432,151536,364.325
8.98709,149635,487.093
8.99532,151524,395.321
9.0007,153567,300.705
9.00549,158054,105.494
9.00595,160434,5.94908
9.02439,160441,24.388
9.02754,160425,27.5362
9.13413,163179,34.126
9.15563,163188,55.6261
9.18775,153561,487.754
9.23009,160428,230.089
9.24758,153579,547.582
9.25373,155672,453.73
9.26828,155656,468.282
9.29608,165634,96.0848
9.30039,158059,400.388
9.33342,160446,333.425
9.34505,163200,245.055
9.367,158043,466.999
9.38347,167945,83.4736
9.38388,167939,83.8839
9.41928,167952,119.277
9.45428,169899,54.2807
9.50485,171853,4.85018
9.54072,169886,140.72
9.58659,165639,386.592
9.61038,173812,10.3822
9.7194,175944,19.4018
9.73748,167941,437.483
9.75713,167957,457.128
9.76682,169888,366.816
9.87126,178133,71.2564
9.91056,180227,10.5622
9.94215,175931,242.15
9.97377,171837,473.767
9.99071,171842,490.705
10.0141,171858,514.071
10.0246,182353,24.5971
10.0253,173817,425.282
10.0369,173796,436.86
10.0625,175928,362.463
10.0963,175949,396.323
10.1102,184620,10.1622
10.161,178138,360.967
10.1864,180211,286.366
10.1936,180232,293.625
10.2183,182337,218.279
10.2194,186804,19.4152
10.2539,182358,253.894
10.2797,184625,179.66
10.3166,188614,16.5542
10.3975,186809,197.512
10.4105,184604,310.529
10.4136,190211,13.6446
10.438,188619,137.962
10.4497,190216,49.7046
10.527,192202,27.0286
10.6323,190195,232.345
10.6852,194221,85.1909
10.7007,192181,200.715
10.7055,196168,5.47573
10.7697,196173,69.7253
10.793,192184,292.955
10.8341,194208,234.08
10.8481,198114,48.0714
10.8611,198119,61.1251
10.9224,200078,22.4146
11.0057,196152,305.74
11.0211,201837,21.0877
11.0336,198098,233.589
11.036,201832,36.0253
11.051,200057,150.979
11.0752,201816,75.1922
11.0955,188598,795.533
11.1249,120064,4024.9
11.1612,203903,61.1857
11.1731,121683,3973.08
11.1965,203919,96.4905
11.2415,203924,141.5
11.3126,205746,112.554
11.4419,207715,141.926
11.4709,123462,4170.91
11.5318,209597,131.824
11.542,211348,42.0228
11.6225,205762,422.508
11.6546,125897,4254.65
11.6708,128125,4170.8
11.6869,130006,4086.89
11.6936,131905,3993.63
11.7418,207731,441.794
11.7474,213232,147.419
11.7705,207736,470.48
11.7762,142714,3576.24
11.7911,215089,91.1083
11.8184,216930,18.4272
11.8562,144943,3556.22
11.87,209602,470.02
11.8811,147209,3481.07
11.8863,209590,486.314
11.893,149624,3392.97
11.9087,151513,3308.74
11.9104,218868,10.3822
11.9704,153556,3270.43
12.0172,220113,17.1942
12.1069,213237,506.926
12.1157,221870,15.6847
12.1178,192179,1617.81
12.1398,196150,1439.83
12.1779,215094,477.894
12.2545,216914,454.506
12.3571,226275,57.1441
12.4044,223896,204.419
12.4189,221863,318.87
12.4896,223889,289.568
12.4921,227979,92.1417
12.515,226288,214.965
12.5428,227992,142.779
12.5818,226272,281.835
12.59,226281,289.998
12.6227,207720,1322.69
12.6305,209586,1230.54
12.6378,211337,1137.8
12.6494,213225,1049.36
12.6495,213221,1049.52
12.7201,215082,1020.06
