Time(s),PacketUID,Delay(ms)
3.1058,167547,5.79537
3.1073,167483,7.29823
3.10982,167499,9.82088
3.11106,167479,11.0595
3.11511,167509,15.1062
3.12464,167531,24.6354
3.13906,167487,39.0572
3.15471,167504,54.7101
3.18002,167533,80.0206
3.20485,172024,4.85014
3.20485,171998,4.85019
3.21088,172014,10.8825
3.22786,172046,27.8573
3.2451,172019,45.1045
3.26573,172002,65.7322
3.30485,176374,4.85011
3.30683,176362,6.83172
3.31692,176384,16.9204
3.32029,176406,20.2908
3.35056,176358,50.557
3.40485,181656,4.85021
3.4174,181652,17.4021
3.44191,181678,41.9093
3.50589,185953,5.89088
3.51463,167515,414.634
3.53045,185975,30.4472
3.54898,176379,248.977
3.56876,172030,368.758
3.5734,181673,173.395
3.57862,176390,278.619
3.584,181684,184.003
3.60643,190214,6.42665
3.6269,190192,26.8983
3.63136,172056,431.361
3.64721,176416,347.215
3.65246,172062,452.459
3.6891,171994,489.099
3.71087,194118,10.8673
3.71828,194114,18.2783
3.72926,185970,229.261
3.73082,185981,230.815
3.75437,176422,454.373
3.77896,194140,78.9586
3.78675,181710,386.753
3.79901,186007,299.008
3.83434,190246,234.344
3.85517,181716,455.169
3.87008,194172,170.081
3.88415,198403,84.1473
3.89883,198457,98.8328
3.91806,201877,18.0633
3.93272,201823,32.7237
3.94988,186013,449.879
3.96464,190252,364.639
4.02969,194178,329.686
4.04795,167551,947.946
4.07348,198463,273.481
4.10081,201883,200.811
4.17755,205574,177.554
4.18301,208994,83.0085
4.21775,209054,117.749
4.27911,198399,479.115
4.30074,212616,100.744
4.38846,216405,88.4569
4.4292,216443,129.2
4.46641,220107,66.4084
4.48832,220043,88.3226
4.49826,216375,198.26
4.50703,223448,7.03373
4.52404,223452,24.0428
4.56603,209048,466.029
4.57569,220069,175.69
4.62472,208990,524.717
4.63008,226578,30.0819
4.6365,226574,36.4992
4.63928,223474,139.28
4.65958,212610,459.583
4.6638,212552,463.802
4.67598,216379,375.976
4.71002,229514,10.0204
4.72019,216437,420.195
4.73993,226600,139.931
4.74062,229518,40.6201
4.74518,223512,245.176
4.78674,229540,86.7376
4.8175,226638,217.505
4.82011,232950,20.1056
4.82758,232954,27.5781
4.86106,205542,861.056
4.91104,236240,11.0402
4.91993,209022,819.932
4.92738,229578,227.385
4.95649,236236,56.487
4.98688,212584,786.884
5.00527,239792,5.27144
5.06887,233014,268.872
5.11801,229572,418.01
5.12033,239796,120.332
5.19049,236300,290.493
5.24583,239818,245.832
5.2511,233008,451.096
5.28666,243821,186.661
5.28794,236294,387.936
5.30124,243843,201.238
5.32327,247366,123.265
5.34085,247344,140.847
5.34387,243865,243.867
5.35154,247322,151.539
5.37065,250776,70.6476
5.39653,250754,96.5333
5.42769,254121,27.6899
5.43856,239856,438.555
5.46717,254099,67.1686
5.48334,243817,383.345
5.51424,229510,814.235
5.54224,243881,442.236
5.57681,247318,376.805
5.60529,257845,105.295
5.61856,250766,318.557
5.62054,247314,420.54
5.62729,247382,427.29
5.62906,254095,229.055
5.67966,250814,379.657
5.72537,254111,325.372
5.76112,261286,161.115
5.83621,254159,436.207
5.86229,265351,162.289
5.86425,257823,364.252
5.88044,257835,380.443
5.90528,273555,5.2774
5.95596,257883,455.96
5.98742,261264,387.416
6.00423,269269,204.234
6.06153,243813,961.531
6.06516,261276,465.161
6.08678,265341,386.785
6.10153,277810,101.526
6.11574,269259,315.74
6.13083,282136,30.8315
6.13095,273523,230.954
6.16309,265389,463.092
6.16538,265329,465.377
6.22142,286478,21.4231
6.22941,269307,429.414
6.26967,269247,469.67
6.27021,273571,370.205
