Time(s),PacketUID,Delay(ms)
3.10717,25315,7.17142
3.20485,26021,4.85015
3.30511,27007,5.11288
3.40485,27633,4.85015
3.50485,28354,4.85015
3.60485,29305,4.85015
3.70485,29986,4.85015
3.80485,30791,4.85015
3.90575,30926,5.75069
4.01609,31874,16.0931
4.10485,32243,4.85015
4.20485,33142,4.85015
4.30485,33601,4.85015
4.41476,34068,14.7578
4.50485,34138,4.85015
4.60485,35270,4.85015
4.70485,35793,4.85015
4.80485,36881,4.85015
4.90485,37377,4.85015
5.00485,38567,4.85015
5.10485,38757,4.85015
5.20485,39982,4.85015
5.30485,40159,4.85015
5.4132,41299,13.1963
5.50485,41633,4.85015
5.60485,42691,4.85015
5.70485,43049,4.85015
5.80485,44205,4.85015
5.90485,44278,4.85015
6.00485,45499,4.85015
6.10485,45627,4.85015
6.21924,46771,19.2409
6.30485,47176,4.85015
6.40485,48317,4.85015
6.50485,48535,4.85015
6.61035,49700,10.3459
6.70485,50155,4.85015
6.80485,51319,4.85015
6.90485,51842,4.85015
7.00485,52991,4.85015
7.10485,53099,4.85015
7.20485,54186,4.85015
7.30485,54702,4.85015
7.40485,55946,4.85015
7.50485,56274,4.85015
7.62109,57435,21.0882
7.70485,57757,4.85015
7.80485,58898,4.85015
7.90485,59406,4.85015
8.00517,60620,5.16772
8.10485,60849,4.85015
8.20485,61932,4.85015
8.30485,62135,4.85015
8.40485,63340,4.85015
8.50485,63415,4.85015
8.60485,64580,4.85015
8.70485,64809,4.85015
8.80566,66101,5.65996
8.90485,66355,4.85015
9.00485,67476,4.85015
9.10485,68014,4.85015
9.20485,69020,4.85015
9.30485,69447,4.85015
9.41017,70604,10.1744
9.50485,70714,4.85015
9.60485,71906,4.85015
9.70485,72324,4.85015
9.80485,73498,4.85015
9.90485,73903,4.85015
10.0182,75125,18.1548
10.1049,75305,4.85015
10.2181,76466,18.1072
10.3049,76717,4.85015
10.4049,77907,4.85015
10.5049,78142,4.85015
10.6049,79413,4.85015
10.7049,79681,4.85015
10.81,80843,9.98036
10.9049,81184,4.85015
11.0049,82375,4.85015
11.1049,83030,4.85015
11.2049,83045,4.85015
11.3049,84131,4.85015
11.4049,84179,4.85015
11.5049,85297,4.85015
11.6049,85916,4.85015
11.7111,87182,11.0851
11.8049,87268,4.85015
11.9049,88407,4.85015
12.0049,88922,4.85015
12.1158,89957,15.7991
12.2049,90197,4.85015
12.3049,91392,4.85015
12.4049,91811,4.85015
