Time(s),PacketUID,Delay(ms)
3.11105,70001,11.0531
3.20485,71915,4.8502
3.30485,74875,4.8502
3.40485,77034,4.8502
3.50485,78889,4.8502
3.62399,80268,23.9905
3.70485,82970,4.8502
3.80485,84182,4.8502
3.90485,85448,4.8502
4.01075,87437,10.7488
4.10485,89631,4.8502
4.21917,91836,19.1675
4.30485,93915,4.8502
4.40485,95601,4.8502
4.44263,70002,1342.63
4.50293,71916,1302.93
4.50485,96452,4.8502
4.52521,74876,1225.21
4.53572,77035,1135.72
4.63027,98092,30.2699
4.65307,78890,1153.07
4.70545,100002,5.45404
4.74351,80269,1143.51
4.85885,102146,58.8544
4.8619,82971,1161.9
4.89864,84183,1098.64
4.90485,103987,4.8502
4.92693,85449,1026.93
5.02917,106041,29.1746
5.10485,108384,4.8502
5.20479,87438,1204.79
5.20991,110217,9.91192
5.25838,89632,1158.38
5.26923,91837,1069.23
5.28041,96453,780.413
5.30485,112380,4.8502
5.40485,114179,4.8502
5.4506,98093,850.601
5.48211,100003,782.114
5.50485,115018,4.8502
5.60937,116833,9.36944
5.62688,102147,826.883
5.70485,119079,4.8502
5.83492,121465,34.9224
5.83652,103988,936.524
5.90485,123559,4.8502
5.92434,106042,924.336
5.93529,108385,835.291
5.94728,110218,747.28
6.0372,125650,37.2043
6.10485,128117,4.8502
6.22472,130301,24.7166
6.30979,132715,9.79327
6.32184,114180,921.84
6.35802,130302,158.022
6.40485,133884,4.8502
6.40709,132716,107.087
6.44032,133885,40.3246
6.52304,135730,23.0355
6.60485,138294,4.8502
6.7204,140247,20.3969
6.80606,142613,6.06023
6.85363,135731,353.631
6.91421,144226,14.2086
6.92134,138295,321.345
6.97149,140248,271.49
6.99872,142614,198.718
7.00398,144227,103.983
7.00591,146592,5.9066
7.13229,148546,32.2896
7.20485,151195,4.8502
7.23604,146593,236.042
7.30651,148547,206.512
7.32607,153071,26.0697
7.33178,151196,131.781
7.39637,153072,96.3652
7.4118,155454,11.8029
7.54256,157510,42.5592
7.60485,160035,4.8502
7.64637,157511,146.374
7.66955,160036,69.5487
7.72551,161320,25.5068
7.77147,161319,71.4688
7.80485,163461,4.8502
7.89459,163462,94.5899
7.93345,164984,33.4535
7.96017,164985,60.1747
8.00485,167471,4.8502
8.11727,169672,17.2674
8.20485,172191,4.8502
8.30485,173928,4.8502
8.30646,172192,106.461
8.33094,173929,30.9351
8.40485,174956,4.8502
8.52168,177566,21.6769
8.58883,174957,188.831
8.60485,179225,4.8502
8.69351,177567,193.511
8.71987,181517,19.8684
8.80485,183242,4.8502
8.95447,185904,54.4723
9.00485,188102,4.8502
9.0762,181518,376.199
9.1144,190541,14.3976
9.20485,192244,4.8502
9.30653,194874,6.5253
9.40485,196543,4.8502
9.5199,199102,19.9025
9.60485,200628,4.8502
9.71994,203308,19.9403
9.79754,188103,797.54
9.807,205410,6.99702
9.8378,190542,737.8
9.85314,192245,653.14
9.87925,194875,579.254
9.90485,206186,4.8502
10.0113,207949,11.2917
10.1049,210099,4.8502
10.2005,207950,200.509
10.2049,211434,4.8502
10.2577,210100,157.661
10.2682,211435,68.1698
10.2822,199103,782.231
10.293,200629,692.959
10.3042,203309,604.236
10.3049,212301,4.8502
10.3149,205411,514.904
10.3683,206187,468.339
10.4397,214519,39.7498
10.5049,216430,4.8502
10.5978,216431,97.7725
10.6049,217837,4.8502
10.6203,217838,20.3428
10.7049,218169,4.8502
10.7229,218170,22.9212
10.8238,220702,23.7629
10.9049,222481,4.8502
11.0049,225141,4.8502
11.1049,226922,4.8502
11.1059,220703,305.913
11.2104,229464,10.4253
11.3049,230908,4.8502
11.4119,233483,11.8807
11.5049,234710,4.8502
11.6049,237389,4.8502
11.7049,238988,4.8502
11.8055,241776,5.5444
11.9049,243827,4.8502
11.9813,226923,881.335
12.0049,244751,4.8502
12.0111,229465,811.067
12.0459,230909,745.851
12.0575,233484,657.549
12.1068,246929,6.78462
12.1142,234711,614.199
12.1731,237390,573.112
12.2049,248771,4.8502
12.2139,238989,513.942
12.2465,241777,446.549
12.2634,243828,363.41
12.3225,250738,22.5134
12.4049,252935,4.8502
12.6989,246930,598.865
12.8917,250739,591.654
12.9056,252936,505.577
