Time(s),PacketUID,Delay(ms)
3.10485,16683,4.85023
3.20485,17058,4.85023
3.32728,17921,27.2842
3.40485,18038,4.85023
3.51085,18865,10.8506
3.60485,19039,4.85023
3.70485,19872,4.85023
3.80485,20002,4.85023
3.90485,20800,4.85023
4.00485,21132,4.85023
4.11014,21808,10.1422
4.20485,22175,4.85023
4.311,22899,11.0022
4.40485,23282,4.85023
4.50485,24110,4.85023
4.60485,24463,4.85023
4.70485,25198,4.85023
4.80485,25541,4.85023
4.90485,26258,4.85023
5.01389,26603,13.8906
5.10485,27413,4.85023
5.20485,27685,4.85023
5.31693,28540,16.9342
5.40485,28913,4.85023
5.50998,29619,9.98223
5.60485,29925,4.85023
5.70485,30608,4.85023
5.80485,30833,4.85023
5.9104,31670,10.4022
6.00485,32032,4.85023
6.10485,32881,4.85023
6.20485,33199,4.85023
6.30485,34010,4.85023
6.40485,34347,4.85023
6.50485,35188,4.85023
6.60485,35428,4.85023
6.70485,36290,4.85023
6.80485,36592,4.85023
6.90485,37352,4.85023
7.00485,37584,4.85023
7.10485,38361,4.85023
7.20485,38671,4.85023
7.30485,39473,4.85023
7.4109,39812,10.9022
7.50485,40489,4.85023
7.60485,40811,4.85023
7.70485,41613,4.85023
7.80485,41914,4.85023
7.90791,42919,7.9091
8.19453,16684,5094.53
8.57847,17059,5378.47
8.63231,17922,5332.31
8.66586,43695,565.862
8.68009,44216,480.09
8.69171,44754,391.707
8.69687,45413,296.871
8.74151,18039,5341.51
8.77041,45922,270.414
8.7758,46684,175.799
8.78282,47109,82.8171
8.80704,47677,7.04359
8.87839,45923,378.386
8.91109,46685,311.088
8.92703,47110,227.025
8.94431,47941,44.3074
8.94903,47678,149.032
8.96544,47942,65.4445
9.00994,48378,9.94223
9.06055,48379,60.5482
9.10485,49049,4.85023
9.13608,49050,36.083
9.24923,49369,49.2333
9.28321,49370,83.2145
9.31086,50132,10.8622
9.35256,50133,52.558
9.47374,50434,73.7361
9.50485,51289,4.85023
9.53186,50435,131.859
9.65684,51689,56.8383
9.70485,52575,4.85023
9.80485,52641,4.85023
9.91831,53147,18.3087
10.0049,53739,4.85023
10.1172,54294,17.1885
10.2049,54635,4.85023
10.3049,55125,4.85023
10.4049,55614,4.85023
10.5108,56115,10.8222
10.6049,56681,4.85023
10.761,57180,61.0134
10.8049,57731,4.85023
10.9049,58245,4.85023
11.0049,58802,4.85023
11.1273,59308,27.3407
11.2049,60016,4.85023
11.3104,60458,10.4022
11.4049,60919,4.85023
11.5215,61455,21.5117
11.6049,61958,4.85023
11.7128,62503,12.7813
11.8049,62968,4.85023
11.9049,63532,4.85023
12.0049,64052,4.85023
12.1049,64604,4.85023
12.2049,65213,4.85023
12.3369,65730,36.8654
12.4049,66140,4.85023
