Time(s),PacketUID,Delay(ms)
3.10572,53084,5.72066
3.14012,53082,40.1214
3.14489,53083,44.8925
3.20485,54834,4.85002
3.20485,54835,4.85015
3.21055,54833,10.5545
3.30485,57099,4.85002
3.30485,57100,4.85015
3.31126,57098,11.2566
3.40485,58814,4.85015
3.40578,58812,5.78368
3.4059,58813,5.90352
3.50606,60964,6.06456
3.50745,60965,7.44903
3.51182,60966,11.8164
3.60485,62548,4.85002
3.60485,62549,4.85015
3.60485,62547,4.85016
3.70692,64649,6.92066
3.78294,64648,82.9385
3.78347,64647,83.4652
3.80485,66166,4.85002
3.80485,66167,4.85015
3.80485,66165,4.85016
3.90485,68255,4.85015
3.91163,68253,11.6331
3.91257,68254,12.5689
4.00485,69005,4.85002
4.00485,69006,4.85015
4.00485,69004,4.85016
4.10485,71097,4.85015
4.10485,71095,4.85016
4.10587,71096,5.86566
4.20485,72066,4.85002
4.20485,72067,4.85015
4.20485,72065,4.85016
4.30485,74088,4.85015
4.34089,74086,40.8877
4.3514,74087,51.4009
4.40485,75339,4.85002
4.40485,75340,4.85015
4.40485,75338,4.85016
4.50519,77391,5.18756
4.50551,77393,5.50741
4.51823,77392,18.2253
4.60485,78529,4.85002
4.60485,78530,4.85015
4.60485,78528,4.85016
4.70679,80516,6.79168
4.7253,80514,25.2959
4.73696,80515,36.9631
4.80485,81921,4.85002
4.80485,81922,4.85015
4.80485,81920,4.85016
4.90485,83999,4.85015
4.90575,83997,5.7509
4.9767,83998,76.7024
5.00485,85013,4.85002
5.00485,85014,4.85015
5.00485,85012,4.85016
5.10485,87047,4.85015
5.11303,87045,13.0288
5.1547,87046,54.6985
5.20485,88703,4.85002
5.20485,88704,4.85015
5.20485,88702,4.85016
5.30485,90672,4.85015
5.30621,90670,6.20809
5.30761,90671,7.60567
5.40485,92024,4.85002
5.40485,92025,4.85015
5.40485,92023,4.85016
5.50485,94139,4.85016
5.50486,94141,4.86066
5.53511,94140,35.1105
5.60485,95242,4.85002
5.60485,95243,4.85015
5.60485,95241,4.85016
5.70485,97319,4.85015
5.70485,97317,4.85016
5.73458,97318,34.5809
5.80485,98903,4.85002
5.80485,98904,4.85015
5.80485,98902,4.85016
5.90485,100955,4.85015
5.90597,100953,5.96889
5.90982,100954,9.81721
6.00485,102148,4.85002
6.00485,102149,4.85015
6.00485,102147,4.85016
6.10485,104156,4.85015
6.1107,104154,10.7034
6.19829,104155,98.2907
6.20485,105911,4.85015
6.20485,105909,4.85016
6.2108,105910,10.7959
6.30614,108008,6.14283
6.31129,108007,11.2879
6.31172,108009,11.7226
6.40485,109282,4.85015
6.40485,109280,4.85016
6.40606,109281,6.05834
6.50485,111417,4.85015
6.50561,111415,5.61466
6.53031,111416,30.313
6.60485,112947,4.85002
6.60485,112948,4.85015
6.60485,112946,4.85016
6.70544,114925,5.44081
6.70548,114927,5.48066
6.75536,114926,55.3568
6.80485,116440,4.85002
6.80485,116441,4.85015
6.81015,116439,10.1545
6.90485,118672,4.85015
6.91433,118671,14.3305
6.93169,118670,31.6939
7.00485,119864,4.85002
7.00485,119865,4.85015
7.00485,119863,4.85016
7.1054,122011,5.40441
7.10684,122009,6.84321
7.13859,122010,38.5895
7.20485,123393,4.85002
7.20485,123394,4.85015
7.20485,123392,4.85016
7.30485,125498,4.85015
7.30485,125496,4.85016
7.40485,126992,4.85015
7.40485,126990,4.85016
7.41496,125497,114.96
7.4258,126991,25.797
7.50485,129103,4.85015
7.51158,129102,11.5793
7.51424,129101,14.2364
7.60485,130161,4.85002
7.60485,130162,4.85015
7.60485,130160,4.85016
7.70485,132268,4.85015
7.70725,132267,7.24612
7.73041,132266,30.4123
7.80485,133379,4.85002
7.80485,133380,4.85015
7.80485,133378,4.85016
7.90485,135514,4.85015
7.90759,135513,7.58868
7.91927,135512,19.2721
8.00485,137027,4.85002
8.00485,137028,4.85015
8.03038,137026,30.3814
8.10485,139190,4.85015
8.10732,139188,7.31748
8.19107,139189,91.0678
8.20485,140833,4.85015
8.20594,140832,5.93537
8.21011,140831,10.1145
8.30485,142997,4.85015
8.33859,142996,38.5888
8.34731,142995,47.307
8.40485,144109,4.85002
8.40485,144110,4.85015
8.40485,144108,4.85016
8.50606,146235,6.06456
8.50656,146237,6.56441
8.5258,146236,25.797
8.60485,147503,4.85002
8.60485,147504,4.85015
8.60485,147502,4.85016
8.70516,149560,5.16081
8.70654,149562,6.54284
8.74274,149561,42.7449
8.80485,150805,4.85002
8.80485,150806,4.85015
8.80485,150804,4.85016
8.90485,152708,4.85015
8.90827,152707,8.26681
8.91445,152706,14.451
9.00485,153982,4.85015
9.00485,153980,4.85016
9.00677,153981,6.77449
9.10485,156142,4.85015
9.10627,156140,6.27064
9.12519,156141,25.1851
9.20485,157564,4.85002
9.20485,157565,4.85015
9.20485,157563,4.85016
9.30531,159669,5.30685
9.30535,159670,5.35223
9.32815,159668,28.1495
9.40485,160771,4.85002
9.40485,160772,4.85015
9.40485,160770,4.85016
9.50536,162921,5.36441
9.50654,162920,6.54089
9.53667,162919,36.67
9.60485,164303,4.85002
9.60485,164304,4.85015
9.61113,164302,11.1345
9.70554,166544,5.5441
9.71375,166543,13.7516
9.71567,166542,15.6656
9.80485,168024,4.85002
9.80485,168025,4.85015
9.80485,168023,4.85016
9.90485,170130,4.85015
9.90485,170128,4.85016
9.93745,170129,37.4499
10.0049,171243,4.85002
10.0049,171244,4.85015
10.0049,171242,4.85016
10.1049,173337,4.85015
10.1128,173335,12.7809
10.1443,173336,44.2959
10.2049,174502,4.85002
10.2049,174503,4.85015
10.2049,174501,4.85016
10.3049,176614,4.85015
10.3049,176612,4.85016
10.3049,176613,4.88592
10.4049,177946,4.85002
10.4049,177947,4.85015
10.4049,177945,4.85016
10.5049,180011,4.85015
10.5108,180009,10.8145
10.5664,180010,66.4473
10.6049,181280,4.85002
10.6049,181281,4.85015
10.6103,181279,10.3345
10.7049,183362,4.85015
10.7049,183360,4.85016
10.7498,183361,49.7524
10.8049,184669,4.85002
10.8049,184670,4.85015
10.8049,184668,4.85016
10.9061,186774,6.06441
10.9061,186772,6.06456
10.9687,186773,68.6909
11.0049,188015,4.85002
11.0049,188016,4.85015
11.0049,188014,4.85016
11.105,190013,4.95329
11.1113,190011,11.3254
11.1409,190012,40.8744
11.2049,191033,4.85002
11.2049,191034,4.85015
11.2049,191032,4.85016
11.3069,193013,6.88611
11.3141,193011,14.0905
11.3766,193012,76.606
11.4049,194281,4.85002
11.4049,194282,4.85015
11.4049,194280,4.85016
11.5049,196413,4.85015
11.5153,196411,15.2851
11.5329,196412,32.8817
11.6049,197587,4.85002
11.6049,197588,4.85015
11.6049,197586,4.85016
11.7066,199581,6.64146
11.7097,199580,9.74562
11.7193,199579,19.2749
11.8049,200794,4.85002
11.8049,200795,4.85015
11.8049,200793,4.85016
11.9049,202845,4.85015
11.9057,202844,5.71874
11.9208,202843,20.8185
12.0049,203894,4.85002
12.0049,203895,4.85015
12.0049,203893,4.85016
12.1049,205954,4.85015
12.1101,205952,10.0945
12.121,205953,21.0264
12.2049,207420,4.85015
12.2049,207418,4.85016
12.2092,207419,9.24718
12.3058,209423,5.76486
12.3145,209421,14.5418
12.3491,209422,49.0594
12.4049,210933,4.85015
12.4049,210931,4.85016
12.4062,210932,6.22977
