Time(s),PacketUID,Delay(ms)
5.09207,243983,92.0735
5.10454,244004,104.54
5.13344,247997,33.4408
5.142,247976,42.0002
5.17765,240144,277.647
5.18736,202030,1387.36
5.21012,251235,10.1246
5.24167,247954,141.669
5.24365,251214,43.6505
5.31332,254324,13.3177
5.36707,224398,967.074
5.40315,254303,103.147
5.45796,257747,57.9562
5.48355,257726,83.5463
5.53943,261025,39.43
5.58424,254281,284.236
5.61631,233412,916.305
5.62647,257704,226.473
5.66721,243977,667.21
5.69756,264785,97.5594
5.73726,247970,637.265
5.75838,251208,558.378
5.7758,254297,475.804
5.79862,257720,398.625
5.82108,267999,121.081
5.89751,261004,397.51
5.93042,271448,130.416
5.96138,264764,361.382
5.9909,267978,290.905
5.99542,260982,495.415
6.04364,275013,143.639
6.09501,278401,95.0077
6.12118,271427,321.177
6.13134,281638,31.3398
6.17313,274992,273.13
6.21063,285153,10.6331
6.24897,278380,248.971
6.28965,278358,289.652
6.33985,281617,239.853
6.36409,288587,64.0932
6.41701,281595,317.013
6.43877,285110,238.768
6.43885,285132,238.854
6.48778,292090,87.7849
6.50276,288566,202.758
6.51315,296029,13.1497
6.57706,292069,177.063
6.64558,299965,45.5824
6.65387,292047,253.87
6.66833,295986,168.326
6.68394,299922,83.9355
6.70046,296008,200.459
6.70497,288544,404.966
6.71663,303770,16.6307
6.76846,303813,68.4562
6.81737,307765,17.3729
6.8579,307808,57.899
6.88476,275009,984.76
6.9114,311842,11.402
7.04834,315862,48.3352
7.11315,319785,13.1476
7.206,323857,5.99547
7.23701,307787,437.011
7.24968,285126,1049.68
7.25696,288560,956.959
7.26216,292063,862.164
7.27024,260998,1770.24
7.27694,296002,776.943
7.31715,328113,17.1514
7.33774,311864,437.737
7.39087,299938,790.871
7.40462,299944,804.623
7.41496,331894,14.9604
7.41686,303786,716.863
7.48595,303792,785.952
7.49791,315884,497.908
7.50613,336118,6.12852
7.5617,307781,761.699
7.58061,319807,480.61
7.59466,311858,694.656
7.59992,264758,1999.92
7.62828,267972,1928.28
7.64323,271421,1843.23
7.68582,340502,85.8221
7.71213,343825,12.1286
7.80901,348352,9.01312
7.91555,352619,15.5513
8.01302,356774,13.0233
8.10485,360974,4.85013
8.21687,343847,516.875
8.22297,364961,22.9672
8.30485,368809,4.85013
8.34425,348374,544.249
8.37684,352662,476.836
8.40894,307807,1608.94
8.43519,372614,35.1902
8.45654,356817,456.542
8.49346,356796,493.461
8.50459,361017,404.592
8.50699,376518,6.98568
8.57675,352641,676.752
8.60487,380534,4.87369
8.64243,336134,1142.43
8.6476,348395,847.604
8.65273,340518,1052.73
8.67821,311884,1778.21
8.69157,343841,991.574
8.6939,365004,493.9
8.7704,368852,470.399
8.7821,348368,982.101
8.82803,352635,928.029
8.85728,356790,857.285
8.94365,384300,243.649
9.01605,388323,216.047
9.05456,380577,454.559
9.06543,384343,365.427
9.08261,392278,182.613
9.13081,396198,130.815
9.14367,400255,43.6664
9.17474,364983,974.736
9.20982,404172,9.81917
9.25122,368831,951.224
9.31272,372636,912.721
9.31449,372633,914.489
9.31615,408591,16.1503
9.32614,376540,826.14
9.41155,412693,11.5469
9.46246,360990,1362.46
9.46821,364977,1268.21
9.47337,368825,1173.37
9.47861,372630,1078.61
9.48643,376534,986.425
9.49183,380550,891.83
9.63052,392267,730.52
9.63299,417494,132.988
9.7207,422467,120.701
9.8014,417516,301.396
9.82882,392294,928.819
9.83349,426527,133.485
9.85049,430509,50.4948
9.85749,396214,857.492
9.8682,400271,768.199
9.89161,404188,691.612
9.89242,422489,292.423
9.90355,408607,603.549
9.91415,412709,514.151
9.94929,435025,49.2941
9.97632,426549,276.321
10.0349,408613,734.85
10.0368,439503,36.8265
10.1007,430531,300.69
10.1143,443899,14.3058
10.1838,426521,483.786
10.2054,448672,5.38995
10.2805,422447,680.498
10.3109,453306,10.9401
10.4049,458193,4.85013
10.6252,430525,825.197
10.649,467525,49.0309
10.7225,439483,722.538
10.736,462650,236.005
10.7436,443879,643.618
10.7917,448652,591.721
10.7953,412685,1395.27
10.8026,467536,202.557
10.8507,472143,150.661
10.8893,476520,89.2731
10.8956,417486,1395.61
10.899,439519,899.018
10.9169,422459,1316.9
10.9225,480975,22.5124
10.981,435017,1080.97
10.9917,462693,491.694
11.0056,485320,5.59236
11.0135,443915,913.462
11.0191,448688,819.127
11.0439,453322,743.922
11.0575,467579,457.529
11.0592,458209,659.158
11.0659,462666,565.866
11.094,448664,894.027
11.1599,472186,459.949
11.1965,453298,896.468
11.203,476563,402.999
11.2388,489703,138.786
11.2643,494558,64.3374
11.3105,499073,10.5239
11.3447,481018,444.75
11.4395,503641,39.5284
11.4467,244000,6446.7
11.4545,247993,6354.5
11.472,494580,271.997
11.4901,499095,190.106
11.5049,508014,4.85013
11.5294,458215,1129.42
11.5347,462672,1034.66
11.542,467558,942.035
11.5486,472165,848.554
11.5633,476542,763.25
11.5674,476536,767.363
11.5685,480997,668.455
11.5762,485342,576.187
11.586,489725,485.995
11.593,480991,693.002
11.6065,512277,6.49687
11.6899,512299,89.9153
11.7208,516741,20.7673
11.7294,503663,329.381
11.7384,508036,238.38
11.8131,521491,13.0796
11.8367,516763,136.676
11.9131,525882,13.0786
11.9245,521513,124.461
12.0055,529977,5.45268
12.0349,525904,134.909
12.0983,529999,98.3335
12.1068,534165,6.84386
12.1374,534187,37.4046
12.2081,538488,8.05813
12.2575,538510,57.4633
12.3141,542714,14.1089
12.3631,542736,63.0578
12.4142,546852,14.2033
12.424,546830,23.994
