Time(s),PacketUID,Delay(ms)
3.1083,24122,8.30371
3.10831,24124,8.31338
3.20485,24289,4.85009
3.20485,24291,4.85017
3.30624,25570,6.24127
3.31283,25568,12.8269
3.40485,25882,4.85009
3.40485,25884,4.85017
3.50485,27015,4.85009
3.50503,27017,5.02895
3.60485,27555,4.85009
3.60485,27557,4.85017
3.70605,28585,6.05037
3.71181,28587,11.814
3.80485,29034,4.85009
3.80485,29036,4.85017
3.90485,30123,4.85009
3.9098,30125,9.80169
4.00485,30672,4.85017
4.01193,30670,11.9274
4.10485,31732,4.85009
4.10941,31734,9.40704
4.20485,32144,4.85009
4.20485,32146,4.85017
4.30485,33274,4.85009
4.31208,33276,12.0821
4.40485,33576,4.85009
4.40485,33578,4.85017
4.50485,34629,4.85009
4.50944,34631,9.44484
4.60485,35119,4.85009
4.60485,35121,4.85017
4.70485,36208,4.85009
4.70485,36210,4.85017
4.80485,36768,4.85009
4.80485,36770,4.85017
4.90485,37744,4.85009
4.91556,37746,15.5561
5.00485,38247,4.85009
5.00485,38249,4.85017
5.10485,39277,4.85009
5.11109,39279,11.0851
5.20485,39619,4.85009
5.20485,39621,4.85017
5.30485,40898,4.85009
5.30485,40900,4.85017
5.40485,41035,4.85009
5.40485,41037,4.85017
5.50485,42353,4.85009
5.51069,42355,10.694
5.60485,42546,4.85009
5.60485,42548,4.85017
5.70485,43873,4.85009
5.71308,43875,13.0791
5.80485,44067,4.85009
5.80485,44069,4.85017
5.90485,45279,4.85009
5.90739,45281,7.3855
6.00485,45450,4.85009
6.00485,45452,4.85017
6.10485,46812,4.85009
6.11532,46814,15.3179
6.20485,47008,4.85009
6.20485,47010,4.85017
6.30485,48357,4.85009
6.30485,48359,4.85017
6.40485,48567,4.85009
6.40485,48569,4.85017
6.50485,49839,4.85009
6.5181,49841,18.1018
6.60485,50102,4.85009
6.60485,50104,4.85017
6.70485,51476,4.85009
6.70843,51478,8.43094
6.80485,51680,4.85009
6.80485,51682,4.85017
6.90485,52949,4.85009
6.90589,52951,5.89315
7.00485,53196,4.85009
7.00485,53198,4.85017
7.10485,54535,4.85009
7.11527,54537,15.2735
7.20485,54793,4.85009
7.20485,54795,4.85017
7.30485,56095,4.85009
7.30735,56097,7.35056
7.40485,56272,4.85009
7.40485,56274,4.85017
7.50485,57414,4.85009
7.52131,57416,21.31
7.60485,57714,4.85009
7.60485,57716,4.85017
7.70485,59057,4.85009
7.71127,59059,11.27
7.80485,59305,4.85009
7.80485,59307,4.85017
7.90485,60675,4.85009
7.9057,60677,5.69589
8.00485,60851,4.85009
8.00485,60853,4.85017
8.10862,62172,8.62461
8.11594,62170,15.9407
8.20485,62471,4.85009
8.20485,62473,4.85017
8.30819,63666,8.19247
8.30967,63668,9.66699
8.40485,64029,4.85009
8.40485,64031,4.85017
8.51005,65173,10.0511
8.51831,65171,18.3067
8.60485,65430,4.85009
8.60485,65432,4.85017
8.70634,66582,6.3444
8.71618,66584,16.1831
8.80485,66836,4.85009
8.80485,66838,4.85017
8.90671,68129,6.71022
8.91642,68127,16.4187
9.00485,68351,4.85009
9.00485,68353,4.85017
9.10724,69499,7.24285
9.10851,69501,8.51123
9.20485,69833,4.85009
9.20485,69835,4.85017
9.30528,71105,5.27529
9.32168,71103,21.6838
9.40485,71319,4.85009
9.40485,71321,4.85017
9.50582,72453,5.81506
9.50966,72455,9.66276
9.60485,72710,4.85009
9.60485,72712,4.85017
9.70642,73885,6.41743
9.707,73883,7.00276
9.80485,74132,4.85009
9.80485,74134,4.85017
9.90485,75314,4.85009
9.9108,75316,10.8003
10.0049,75509,4.85009
10.0049,75511,4.85017
10.1055,76682,5.46096
10.11,76680,10.0485
10.2049,76945,4.85009
10.2049,76947,4.85017
10.3066,78249,6.61111
10.309,78251,8.99129
10.4049,78617,4.85009
10.4049,78619,4.85017
10.5052,79806,5.1596
10.5091,79804,9.05091
10.6049,80113,4.85009
10.6049,80115,4.85017
10.7049,81284,4.85009
10.7057,81286,5.71715
10.8049,81515,4.85009
10.8049,81517,4.85017
10.9096,82794,9.57948
10.9129,82796,12.8989
11.0049,83116,4.85009
11.0049,83118,4.85017
11.1049,84294,4.85009
11.1088,84296,8.79165
11.2049,84455,4.85009
11.2049,84457,4.85017
11.3109,85691,10.9229
11.311,85689,11.0292
11.4049,86030,4.85009
11.4049,86032,4.85017
11.5053,87227,5.34162
11.5074,87229,7.43111
11.6049,87523,4.85009
11.6049,87525,4.85017
11.7052,88635,5.21465
11.7061,88637,6.07976
11.8049,88835,4.85009
11.8049,88837,4.85017
11.9127,90050,12.7076
11.9148,90048,14.829
12.0049,90357,4.85009
12.0049,90359,4.85017
12.1058,91580,5.82302
12.1138,91582,13.7841
12.2049,91830,4.85009
12.2049,91832,4.85017
12.3049,93004,4.85009
12.3212,93006,21.1906
12.4049,93222,4.85009
12.4049,93224,4.85017
