Time(s),PacketUID,Delay(ms)
3.38154,14389,281.538
3.38577,14390,285.766
3.39671,14524,196.714
3.39764,14523,197.638
3.40754,15224,107.543
3.41392,15223,113.918
3.42482,15755,24.8177
3.4306,15754,30.5987
3.51001,15962,10.0144
3.51518,15961,15.1785
3.61096,16603,10.9642
3.61518,16602,15.1785
3.71518,16786,15.1785
3.71575,16787,15.7464
3.81001,17388,10.0144
3.81518,17387,15.1785
3.91001,17470,10.0144
3.91518,17469,15.1785
4.01223,18081,12.2321
4.01518,18080,15.1785
4.11001,18402,10.0144
4.11518,18401,15.1785
4.21001,19026,10.0144
4.21518,19025,15.1785
4.31001,19204,10.0144
4.31518,19203,15.1785
4.41001,19836,10.0144
4.41518,19835,15.1785
4.51001,20277,10.0144
4.51518,20276,15.1785
4.61518,20979,15.1785
4.61687,20980,16.8683
4.71001,21144,10.0144
4.71518,21143,15.1785
4.81001,21840,10.0144
4.81518,21839,15.1785
4.91001,21964,10.0144
4.91518,21963,15.1785
5.01228,22637,12.2767
5.01518,22636,15.1785
5.11001,23023,10.0144
5.11518,23022,15.1785
5.21001,23198,10.0144
5.21518,23197,15.1785
5.31001,23846,10.0144
5.31518,23845,15.1785
5.41001,24028,10.0144
5.41518,24027,15.1785
5.51518,24671,15.1785
5.51537,24672,15.3664
5.61001,24988,10.0144
5.61518,24987,15.1785
5.71518,25638,15.1785
5.71523,25639,15.2264
5.81001,25948,10.0144
5.81518,25947,15.1785
5.91518,26603,15.1785
5.91769,26604,17.6874
6.01001,26920,10.0144
6.01518,26919,15.1785
6.11518,27579,15.1785
6.12692,27580,26.9186
6.21001,27888,10.0144
6.21518,27887,15.1785
6.31005,28551,10.0544
6.31518,28550,15.1785
6.41001,28838,10.0144
6.41518,28837,15.1785
6.51001,29592,10.0144
6.51518,29591,15.1785
6.61001,29756,10.0144
6.61518,29755,15.1785
6.71001,30375,10.0144
6.71518,30374,15.1785
6.81001,30552,10.0144
6.81518,30551,15.1785
6.91518,31236,15.1785
6.91663,31237,16.6252
7.01001,31497,10.0144
7.01518,31496,15.1785
7.11001,32171,10.0144
7.11518,32170,15.1785
7.21001,32359,10.0144
7.21518,32358,15.1785
7.31001,32984,10.0144
7.31518,32983,15.1785
7.41001,33301,10.0144
7.41518,33300,15.1785
7.51001,33901,10.0144
7.51518,33900,15.1785
7.61001,34175,10.0144
7.61518,34174,15.1785
7.71518,34806,15.1785
7.72821,34807,28.2126
7.81001,35063,10.0144
7.81518,35062,15.1785
7.91518,35728,15.1785
7.91746,35729,17.4606
8.01518,36378,15.1785
8.11518,36840,15.1785
8.21518,37495,15.1785
8.26313,36841,163.125
8.2792,37496,79.1978
8.31518,37885,15.1785
8.32034,37886,20.3426
8.41518,38412,15.1785
8.51518,39016,15.1785
8.52749,38413,127.491
8.5331,39017,33.095
8.61518,39652,15.1785
8.71518,40188,15.1785
8.81518,40718,15.1785
8.91518,41152,15.1785
9.01518,41691,15.1785
9.11518,42294,15.1785
9.21518,42929,15.1785
9.31518,43301,15.1785
9.41518,43460,15.1785
9.51518,44218,15.1785
9.61518,44519,15.1785
9.71518,45242,15.1785
9.81518,45392,15.1785
9.91518,46220,15.1785
10.0152,46649,15.1785
10.1152,46779,15.1785
10.2152,47412,15.1785
10.3152,47540,15.1785
10.4152,48159,15.1785
10.5152,48439,15.1785
10.6152,49169,15.1785
10.7152,49366,15.1785
10.8152,49979,15.1785
10.9152,50345,15.1785
11.0152,50969,15.1785
11.1152,51112,15.1785
11.2152,51727,15.1785
11.3152,52020,15.1785
11.4152,52438,15.1785
11.5152,52614,15.1785
11.6152,53247,15.1785
11.7152,53447,15.1785
11.8152,54166,15.1785
11.9152,54467,15.1785
12.0152,55067,15.1785
12.1152,55362,15.1785
12.2152,56016,15.1785
12.3152,56344,15.1785
12.4152,57018,15.1785
