Time(s),PacketUID,Delay(ms)
3.10485,20097,4.85006
3.20485,20231,4.85006
3.30485,21225,4.85006
3.40485,21397,4.85006
3.50485,22419,4.85006
3.60485,22759,4.85006
3.70557,23763,5.57279
3.80485,23990,4.85006
3.90485,24843,4.85006
4.00485,25235,4.85006
4.10485,26204,4.85006
4.20485,26567,4.85006
4.30485,27368,4.85006
4.40485,27880,4.85006
4.50485,28815,4.85006
4.60485,29223,4.85006
4.70485,30166,4.85006
4.80485,30558,4.85006
4.90485,31387,4.85006
5.00485,31804,4.85006
5.10485,32734,4.85006
5.20485,32927,4.85006
5.30485,33941,4.85006
5.40485,34145,4.85006
5.50485,35141,4.85006
5.60485,35438,4.85006
5.70485,36384,4.85006
5.80485,36610,4.85006
5.90485,37487,4.85006
6.00485,37820,4.85006
6.10485,38828,4.85006
6.20485,39005,4.85006
6.30485,40221,4.85006
6.40485,40411,4.85006
6.50485,41534,4.85006
6.60485,41724,4.85006
6.70485,42763,4.85006
6.80485,42912,4.85006
6.90485,43918,4.85006
7.00485,44184,4.85006
7.10485,45178,4.85006
7.20485,45406,4.85006
7.30485,46407,4.85006
7.40485,46616,4.85006
7.50485,47580,4.85006
7.60485,47785,4.85006
7.70485,48837,4.85006
7.80485,49071,4.85006
7.90485,49936,4.85006
8.00485,50158,4.85006
8.10485,51163,4.85006
8.20485,51342,4.85006
8.30485,52331,4.85006
8.40485,52509,4.85006
8.50485,53543,4.85006
8.60485,53864,4.85006
8.70485,54960,4.85006
8.80485,55129,4.85006
8.90485,56234,4.85006
9.00485,56454,4.85006
9.10485,57541,4.85006
9.20485,57706,4.85006
9.30485,58723,4.85006
9.40485,58954,4.85006
9.50485,60040,4.85006
9.60485,60219,4.85006
9.70485,61244,4.85006
9.80485,61451,4.85006
9.90485,62463,4.85006
10.0049,62681,4.85006
10.1049,63810,4.85006
10.2049,64066,4.85006
10.3049,65141,4.85006
10.4049,65357,4.85006
10.5049,66355,4.85006
10.6049,66609,4.85006
10.7049,67621,4.85006
10.8049,67838,4.85006
10.9049,68835,4.85006
11.0049,69065,4.85006
11.1049,70144,4.85006
11.2049,70373,4.85006
11.3049,71457,4.85006
11.4049,71649,4.85006
11.5049,72718,4.85006
11.6049,72933,4.85006
11.7049,73948,4.85006
11.8049,74200,4.85006
11.9049,75294,4.85006
12.0049,75468,4.85006
12.1049,76479,4.85006
12.2049,76780,4.85006
12.3049,77898,4.85006
12.4049,78068,4.85006
