Time(s),PacketUID,Delay(ms)
3.10485,36581,4.85006
3.20485,37726,4.85006
3.30485,39236,4.85006
3.40485,39879,4.85006
3.50485,41353,4.85006
3.60485,42319,4.85006
3.70485,43809,4.85006
3.80485,44337,4.85006
3.90485,45642,4.85006
4.00614,46537,6.13799
4.10485,47964,4.85006
4.20485,48977,4.85006
4.30485,50281,4.85006
4.40485,51138,4.85006
4.51506,52291,15.0591
4.63777,53420,37.7733
4.70485,54945,4.85006
4.80485,56279,4.85006
4.90485,57444,4.85006
5.00485,58547,4.85006
5.10485,59667,4.85006
5.20485,59708,4.85006
5.30485,61139,4.85006
5.40485,61666,4.85006
5.50485,63206,4.85006
5.60485,64013,4.85006
5.70485,65474,4.85006
5.80485,66009,4.85006
5.90485,67483,4.85006
6.00485,68455,4.85006
6.10485,69843,4.85006
6.20485,70711,4.85006
6.30485,72048,4.85006
6.40485,73119,4.85006
6.50485,74638,4.85006
6.60485,75311,4.85006
6.70485,76716,4.85006
6.80485,77648,4.85006
6.90485,79118,4.85006
7.00485,79920,4.85006
7.11579,81322,15.7889
7.20485,81917,4.85006
7.30485,83325,4.85006
7.40485,84282,4.85006
7.50485,85725,4.85006
7.60485,86662,4.85006
7.70485,88210,4.85006
7.80485,88814,4.85006
7.90485,90196,4.85006
8.00485,90611,4.85006
8.10485,92085,4.85006
8.20485,93019,4.85006
8.30485,94491,4.85006
8.40485,95376,4.85006
8.50485,96687,4.85006
8.60485,97793,4.85006
8.70485,99165,4.85006
8.80485,99934,4.85006
8.90485,101418,4.85006
9.00485,101890,4.85006
9.10485,103339,4.85006
9.20485,104142,4.85006
9.30485,105581,4.85006
9.40485,106508,4.85006
9.50485,108069,4.85006
9.60485,109061,4.85006
9.70485,110595,4.85006
9.80485,111469,4.85006
9.90485,112748,4.85006
10.0049,113570,4.85006
10.1143,114833,14.2909
10.2049,115644,4.85006
10.3049,116930,4.85006
10.4049,117712,4.85006
10.5049,118963,4.85006
10.6049,120118,4.85006
10.7118,121468,11.8036
10.8049,122439,4.85006
10.9206,123768,20.6456
11.0049,124729,4.85006
11.1059,125995,5.93251
11.2049,126726,4.85006
11.3108,128079,10.7984
11.4049,128365,4.85006
11.5055,129605,5.52551
11.6049,130600,4.85006
11.7168,131938,16.8079
11.8049,132951,4.85006
11.906,134236,5.97681
12.0049,135336,4.85006
12.1074,136655,7.37887
12.2049,137510,4.85006
12.3064,138819,6.3568
12.4049,139446,4.85006
