Time(s),PacketUID,Delay(ms)
3.48273,106065,382.73
3.78685,109424,586.846
3.80164,113362,501.641
3.80752,116596,407.519
3.83512,119684,335.124
4.67357,106063,1573.57
4.6904,109422,1490.4
4.70362,146597,303.621
4.7835,113360,1483.5
4.80388,116594,1403.88
4.84582,119682,1345.82
4.873,122839,1273
4.89287,126266,1192.87
4.9934,148835,493.398
5.06446,140522,864.462
5.12264,150601,522.639
5.21276,152685,512.762
5.23999,155602,439.987
5.28014,155604,480.144
5.32793,157869,427.934
5.57865,172852,178.654
5.59726,175429,97.2611
5.6373,177686,37.2978
5.7878,180044,87.8027
6.45561,166658,1255.61
6.99865,172850,1598.65
