Time(s),PacketUID,Delay(ms)
3.10873,40555,8.73397
3.11363,40556,13.6328
3.20485,41914,4.85015
3.21016,41915,10.1622
3.31214,43835,12.1389
3.31499,43834,14.9949
3.40485,44489,4.85015
3.41022,44490,10.2222
3.50485,45822,4.85015
3.51048,45823,10.4822
3.60485,46811,4.85015
3.61052,46812,10.5222
3.70485,48338,4.85018
3.70581,48337,5.80665
3.83581,48940,35.807
3.84177,40554,741.771
3.86351,41913,663.508
3.8967,43833,596.704
3.92073,49329,20.7273
3.93124,44488,531.236
3.94741,45821,447.408
4.05296,50529,52.9629
4.05529,49330,155.291
4.071,50530,71.0032
4.10485,51554,4.85018
4.1056,51553,5.60239
4.12982,46810,529.819
4.14577,48336,445.772
4.15642,48939,356.42
4.19718,49328,297.178
4.20853,52306,8.53221
4.23688,52307,36.8782
4.26527,50528,265.267
4.27592,51552,175.915
4.28649,52305,86.4888
4.31238,53216,12.3843
4.31729,53217,17.2908
4.36294,53215,62.9354
4.40485,54711,4.85015
4.41054,54712,10.5422
4.42088,54710,20.8829
4.50485,55935,4.85015
4.53848,55936,38.4764
4.60485,57438,4.85015
4.6215,57439,21.4955
4.64009,55934,140.094
4.65562,57437,55.6225
4.72773,58564,27.7265
4.74499,58565,44.9888
4.80475,58563,104.749
4.81106,60045,11.0622
4.84874,60043,48.7431
4.85614,60044,56.1375
4.91565,61115,15.6543
4.9673,61116,67.2996
5.00499,62480,4.98816
5.02576,62481,25.7582
5.05423,61114,154.231
5.06486,62479,64.8591
5.10534,63502,5.33544
5.14205,63503,42.0465
5.20518,65102,5.1847
5.2405,65103,40.4953
5.28824,65101,88.2396
5.31635,66209,16.3542
5.32551,66207,25.5069
5.33464,66208,34.6391
5.40485,66632,4.85015
5.41669,66633,16.6942
5.47061,66631,70.6142
5.50597,68398,5.97248
5.51845,68397,18.4532
5.56479,68396,64.79
5.60485,69006,4.85015
5.61671,69007,16.7142
5.63396,69005,33.9634
5.71286,70793,12.858
