Time(s),PacketUID,Delay(ms)
5.71797,232358,217.971
5.73033,239838,30.3302
5.73552,239873,35.5178
5.74471,218854,644.712
5.75476,228633,354.764
5.75737,228678,357.365
5.77001,232394,270.011
5.77353,225265,473.527
5.77639,225230,476.387
5.7827,228695,382.695
5.78899,225253,488.994
5.7974,225227,497.399
5.7978,239848,97.8007
5.81786,243540,17.8615
5.81905,228701,419.046
5.82987,243490,29.8661
5.8316,221944,631.598
5.83736,243515,37.3639
5.85017,208897,1050.17
5.85763,221935,657.627
5.86425,228689,464.251
5.86846,228650,468.464
5.8708,228663,470.803
5.88986,232379,389.858
5.89881,243505,98.8116
5.90661,247272,6.61096
5.9171,247322,17.0984
5.92691,232411,426.908
5.93307,247287,33.0679
5.93953,236043,339.53
5.94876,247297,48.7576
5.94877,247298,48.7673
5.98149,236007,381.485
6.0098,250848,9.80041
6.01569,250833,15.6947
6.02287,239861,322.871
6.03315,232382,533.146
6.03602,250883,36.0239
6.04677,239882,346.774
6.05004,250858,50.0435
6.068,236033,467.998
6.08769,236045,487.685
6.09168,236010,491.685
6.09691,239849,396.909
6.09691,236039,496.911
6.10613,254173,6.13381
6.10774,254188,7.73758
6.12411,243516,324.106
6.13675,250859,136.755
6.14335,254199,43.3526
6.20741,258067,7.40539
6.20909,258052,9.09009
6.28011,243539,480.113
6.31885,261821,18.8451
6.35227,261823,52.267
6.37489,228646,974.888
6.38145,247333,481.45
6.39745,261836,97.4535
6.43152,250882,431.524
6.44031,250843,440.307
6.46011,265358,60.106
6.48302,250888,483.023
6.49097,265360,90.9667
6.50325,250894,503.246
6.51174,268777,11.7409
6.53343,254234,433.433
6.55298,250871,552.979
6.55625,265373,156.252
6.58491,254228,484.91
6.587,254211,487.001
6.59025,254223,490.251
6.59664,268837,96.6415
6.62003,272489,20.0343
6.62598,272429,25.9816
6.63232,258090,432.316
6.66959,268775,169.586
6.67823,258113,478.232
6.68964,258107,489.645
6.69153,232362,1191.53
6.71105,261831,411.046
6.7164,275608,16.3973
6.72701,268827,227.012
6.74573,261870,445.734
6.76022,261873,460.224
6.76396,261847,463.961
6.76543,212611,1865.43
6.77878,261859,478.775
6.78513,228692,1385.13
6.79113,261871,491.128
6.80167,275548,101.673
6.81128,243542,1011.28
6.82152,265384,421.52
6.82346,265420,423.463
6.83058,272427,230.583
6.84276,232408,1342.76
6.84505,261833,545.047
6.85308,272479,253.081
6.85938,268801,359.378
6.86522,265368,465.222
6.87021,265410,470.215
6.87055,279110,70.5463
6.87837,202631,2278.37
6.88524,275598,185.242
6.90125,265419,501.25
6.90277,272453,302.772
6.908,268785,407.997
6.91457,265396,514.569
6.91627,247324,1016.27
6.92277,205639,2222.77
6.92987,268813,429.872
6.93527,272437,335.27
6.9363,279160,136.305
6.9395,268836,439.504
6.94509,282610,45.0874
6.95618,275556,256.18
6.96627,282660,66.2656
6.97846,275572,278.461
7.00679,272465,406.789
7.01555,275584,315.553
7.02833,250885,1028.33
7.03448,279146,234.483
7.04571,272488,445.711
7.04606,286583,46.0612
7.0474,275546,347.401
7.0557,279108,255.704
7.0578,279134,257.797
7.058,279170,258.004
7.06631,282608,166.314
7.06939,282634,169.394
7.07205,261882,772.051
7.08219,286533,82.1912
7.08808,275607,388.079
7.09219,254225,992.188
7.10485,290405,4.85009
7.11089,290395,10.8938
7.11181,286531,111.811
7.11777,239875,1417.77
7.12787,290345,27.8727
7.13211,282670,232.106
7.15653,290343,56.5285
7.16356,286557,163.559
7.16521,279169,365.215
7.21821,294529,18.2086
7.227,286593,226.997
7.23367,290353,133.668
7.23798,282631,337.983
7.24942,282646,349.417
7.26508,294487,65.0795
7.26978,268792,769.778
7.28024,294477,80.2413
7.28527,282663,385.268
7.28784,294479,87.8366
7.29654,279158,496.543
7.31995,298213,19.9526
7.3218,298223,21.8045
7.33143,265413,931.432
7.34113,282658,441.135
7.35462,268830,854.616
7.3598,272482,759.8
7.36947,298215,69.4733
7.38095,275601,680.953
7.40243,282669,502.427
7.40761,279163,607.611
7.41636,302395,16.3643
7.42859,302405,28.5914
7.44538,286586,445.378
7.44675,286541,446.751
7.45874,298265,158.74
7.48857,286570,488.572
7.49081,286581,490.813
7.49417,286592,494.174
7.50485,306259,4.85004
7.54127,290393,441.27
7.54681,302397,146.813
7.5744,290398,474.405
7.58929,306261,89.2879
7.60874,302447,208.744
7.61858,310105,18.5802
7.66255,272433,1062.55
7.67823,310107,78.2295
7.67847,294538,478.474
7.67916,306311,179.157
7.70826,313710,8.25607
7.71672,310157,116.721
7.72595,290382,625.953
7.73018,313762,30.1763
7.75625,298275,456.249
7.77509,298263,475.093
7.792,298274,491.997
7.80185,298228,501.849
7.80485,317369,4.85004
7.83186,313712,131.856
7.8474,302456,447.399
7.86535,302450,465.347
7.87401,302445,474.009
7.90449,317371,104.492
7.93397,306309,433.969
7.96035,310155,360.354
7.96179,317384,161.787
7.97382,302433,573.819
7.9842,320930,84.1991
7.98429,306297,484.288
7.98462,313760,284.625
7.99647,310143,396.47
7.99686,306282,496.859
8.01021,324276,10.2145
8.03318,320917,133.18
8.04351,324287,43.5136
8.04615,313748,346.145
8.06468,317419,264.677
8.07247,317407,272.474
8.08297,320953,182.968
8.09204,320976,192.039
8.09344,324299,93.4367
8.09387,324263,93.8709
8.15849,320915,258.491
8.15992,313765,459.922
8.21568,327774,115.682
8.23881,290369,1138.81
8.24424,327750,144.237
8.24956,324271,249.561
8.25974,313731,559.745
8.26607,327758,166.07
8.27434,294503,1074.34
8.28621,331658,86.2124
8.29412,317424,494.115
8.3076,334996,7.60191
8.32687,327809,226.869
8.32928,331674,129.281
8.33732,302448,937.325
8.36482,310131,764.818
8.37793,320967,477.932
8.3821,320970,482.097
8.39505,317390,595.047
8.40284,320965,502.84
8.41152,331710,211.516
8.42227,324316,422.275
8.4397,331650,239.701
8.44937,324313,449.365
8.47209,335048,172.091
8.47453,334988,174.534
8.48888,324311,488.876
8.49094,327800,390.938
8.51342,327803,413.424
8.5208,327748,420.799
8.53708,298268,1237.08
8.5387,331648,338.698
8.54856,320936,648.562
8.55088,331709,350.875
8.55344,334986,253.445
8.55968,310160,959.682
8.55998,341607,59.9811
8.56072,324282,560.717
8.56517,331700,365.165
8.5659,327769,465.901
8.57139,327798,471.393
8.57191,335012,271.906
8.57781,338242,177.812
8.58128,338240,181.281
8.58509,335038,285.091
8.59454,331669,394.544
8.60726,331698,407.262
8.60816,341592,108.163
8.62055,335007,320.554
8.63335,344880,33.3463
8.63587,335047,335.866
8.64175,338261,241.747
8.64638,338292,246.379
8.64756,320925,747.556
8.64886,344918,48.8593
8.65532,341613,155.316
8.67001,341644,170.014
8.67841,331671,478.413
8.68153,341594,181.525
8.70299,335036,402.99
8.70422,338266,304.224
8.7116,348772,11.5972
8.7169,348734,16.9012
8.72539,331703,525.388
8.75001,344932,150.013
8.75148,335009,451.477
8.75768,344882,157.683
8.76283,338290,362.834
8.77757,344895,177.572
8.82329,352665,23.2872
8.82337,341642,323.373
8.82805,348736,128.052
8.84525,338263,445.251
8.8543,344930,254.301
8.86548,348786,165.485
8.88057,306320,1380.57
8.89302,338295,493.016
8.89961,344901,299.614
8.91663,310166,1316.63
8.91698,356181,16.9761
8.9218,313771,1221.8
8.93368,352629,133.678
8.9367,352679,136.698
8.94005,317430,1140.05
8.94212,356219,42.1236
8.97306,348784,273.059
8.97753,324322,977.532
8.98799,341651,487.988
8.98977,356183,89.7661
8.99715,338301,597.151
9.01843,338302,618.431
9.05165,352677,251.648
9.07597,344939,475.972
9.07804,359851,78.0444
9.08116,344903,481.156
9.10573,298252,1805.73
9.11842,359815,118.417
9.1211,356231,221.095
9.14979,363836,49.7921
9.19953,352650,399.531
9.21342,344941,613.424
9.21634,367761,16.3383
9.24722,302434,1847.22
9.25475,356204,354.747
9.25553,359863,255.525
9.26397,359836,263.968
9.2707,306298,1770.7
9.27281,367723,72.8114
9.27692,310144,1676.92
9.30431,352686,504.31
9.30995,371653,9.95187
9.32119,341653,821.185
9.34625,371655,46.2487
9.38264,356243,482.638
9.38519,356242,485.188
9.39031,363848,290.311
9.40485,375652,4.85004
9.41648,356220,516.48
9.42723,359868,427.228
9.43928,356236,539.277
9.45271,359875,452.706
9.4693,371691,169.296
9.48809,359874,488.088
9.49712,363853,397.119
9.50187,375690,101.865
9.51101,363821,411.008
9.51244,379490,12.4396
9.52356,367778,323.559
9.52593,371705,225.933
9.53568,363860,435.68
9.56633,371708,266.33
9.58471,352637,784.707
9.58735,379528,87.3475
9.58931,375707,189.308
9.60485,383188,4.85004
9.61777,363837,517.77
9.61829,335041,1318.29
9.62241,348796,922.41
9.62891,367785,428.907
9.63464,379545,134.636
9.66429,383190,64.2879
9.66924,383243,69.2391
9.68201,383226,82.0124
9.69147,352688,891.473
9.69391,367749,493.911
9.69666,367784,496.657
9.69815,379542,198.147
9.7111,386916,11.0959
9.72292,386918,22.9161
9.7283,367762,528.3
9.74222,386971,42.223
9.74491,383240,144.909
9.75057,386954,50.5707
9.76138,379492,261.383
9.76433,371703,464.327
9.77103,371676,471.03
9.7957,371714,495.695
9.80749,390778,7.49085
9.82052,390780,20.5181
9.82424,359834,824.238
9.82537,386968,125.374
9.82686,390833,26.8568
9.83142,363819,731.416
9.84878,375675,448.775
9.88806,375662,488.063
9.89795,375702,497.955
9.90419,375713,504.194
9.90556,394582,5.55893
9.91005,394580,10.0542
9.91762,375654,517.622
9.94233,390816,142.331
9.97806,379513,478.059
9.99669,379500,496.688
10.0049,398592,4.85004
10.0194,363850,919.432
10.0335,398647,33.5333
10.0344,375704,634.426
10.037,398594,36.9915
10.055,383238,454.984
10.0791,383211,479.104
10.0851,379515,585.051
10.0991,390830,299.125
10.108,383213,507.986
10.1112,402493,11.1598
10.1173,402548,17.3241
10.1493,398630,149.269
10.1533,386966,453.262
10.1568,402531,56.7801
10.1779,394605,277.932
10.1886,386939,488.625
10.1905,394632,290.535
10.1939,386977,493.869
10.2049,367748,1004.9
10.2128,406648,12.7622
10.2151,406703,15.1071
10.226,386941,526.004
10.265,379551,764.977
10.2686,406686,68.5549
10.2915,390801,491.543
10.3035,390839,503.515
10.3086,394590,408.555
10.3115,410580,11.4648
10.3264,398602,326.431
10.3411,394641,441.091
10.3423,390803,542.309
10.3728,394603,472.776
10.3762,402503,276.159
10.3823,394630,482.315
10.4001,390788,600.072
10.4032,398644,403.179
10.4084,406658,208.385
10.4124,413874,12.3767
10.4251,410590,125.073
10.4279,398618,427.896
10.4709,398615,470.944
10.4906,402545,390.607
10.4932,398653,493.179
10.4975,398642,497.483
10.5097,413884,109.696
10.5163,417014,16.321
10.5406,402516,440.612
10.547,367744,1346.97
10.5558,417069,55.8376
10.5593,402534,459.31
10.5667,417052,66.7447
10.567,402554,467.003
10.5748,413912,174.758
10.6021,417024,102.138
10.6161,406700,416.099
10.6297,420402,29.7101
10.6349,420364,34.9142
10.6599,420374,59.8861
10.6831,410632,383.113
10.7047,406707,504.679
10.7047,371674,1404.72
10.707,423730,6.99076
10.7239,420419,123.944
10.725,423720,25.0373
10.7785,375673,1378.46
10.7815,423758,81.4963
10.7956,410603,495.589
10.7999,379511,1299.91
10.8029,413926,402.875
10.8035,410641,503.518
10.8069,383209,1206.86
10.8081,426998,8.05849
10.8096,427008,9.62207
10.8203,386937,1120.28
10.8296,390799,1029.58
10.8516,417066,351.602
10.8518,394601,951.805
10.8637,413897,463.685
10.8652,398613,865.183
10.8703,413923,470.261
10.8809,402514,780.948
10.8873,420416,287.287
10.8881,394635,988.056
10.903,406669,703.004
10.9156,413929,515.563
10.943,430323,43.0479
10.9461,417063,446.137
10.9493,423772,249.264
10.9552,427036,155.192
10.9569,417037,456.942
10.9675,417016,467.499
10.9694,430361,69.3589
10.9763,417040,476.284
10.9867,417075,486.702
10.9941,427050,194.085
11.0062,420366,406.163
11.01,433877,10.0142
11.0125,430333,112.542
11.0166,433839,16.5746
11.0189,423722,318.88
11.0376,427000,237.568
11.0499,430375,149.892
11.0518,420425,451.753
11.0577,433849,57.7243
11.0668,420413,466.786
11.0914,433891,91.4239
11.0942,420387,494.167
11.1061,437545,6.1078
11.1224,390828,1322.44
11.1355,430325,235.518
11.1375,427053,337.478
11.1609,423781,460.928
11.1657,410601,865.68
11.1674,437573,67.3653
11.1708,413895,770.844
11.1833,423746,483.264
11.1952,423775,495.16
11.1963,437535,96.2677
11.2312,417035,731.24
11.2445,420385,644.495
11.2581,427024,458.1
11.2589,427059,458.855
11.2604,440678,60.3949
11.2606,423741,560.566
11.2607,437587,160.669
11.2778,440668,77.7759
11.2961,427047,496.115
11.2974,440720,97.3532
11.305,427019,505.018
11.3227,444521,22.6749
11.3229,430349,422.914
11.329,430344,428.966
11.3435,433860,343.548
11.3585,430372,458.467
11.3779,433880,377.9
11.3836,440706,183.566
11.3847,444573,84.7287
11.3919,433888,391.903
11.3945,437556,294.531
11.4051,410630,1105.12
11.4239,448425,23.9263
11.447,417064,947.002
11.4534,444559,153.356
11.4589,420414,858.882
11.474,433894,474.027
11.4952,433865,495.241
11.5013,448477,101.306
11.5093,452162,9.27349
11.5113,448427,111.26
11.515,437584,414.992
11.5202,440730,320.235
11.5339,444523,233.933
11.5392,437576,439.158
11.5395,448463,139.509
11.5632,444531,263.207
11.568,437558,467.977
11.5686,437561,468.561
11.5885,437590,488.528
11.5928,444583,292.798
11.595,437585,494.998
11.602,452214,102.039
11.6051,455562,5.10483
11.6069,440709,406.942
11.6129,455564,12.8515
11.6344,440717,434.417
11.6528,440694,452.754
11.6639,455614,63.9074
11.6675,440689,467.454
11.6719,440723,471.879
11.6782,433900,678.218
11.6818,440718,481.8
11.6929,444542,392.877
11.7067,459398,6.67731
11.7081,444562,408.144
11.7135,459400,13.5083
11.7214,430385,821.425
11.7321,433901,732.064
11.7404,437597,640.372
11.7455,448487,345.536
11.7536,448446,353.621
11.7613,444576,461.271
11.768,459450,67.9922
11.7698,444570,469.822
11.7749,448435,374.914
11.7796,452224,279.603
11.7968,448474,396.822
11.7972,452200,297.234
11.798,444547,498.017
11.8049,463047,4.85004
11.807,463099,7.02142
11.8115,452172,311.469
11.8187,452183,318.699
11.8355,455572,235.474
11.8376,448480,437.568
11.8471,463049,47.0633
11.853,448451,453.05
11.8708,455624,270.797
11.8832,459408,183.198
11.8902,459460,190.221
11.9004,452211,400.444
11.908,466605,7.98039
11.9112,466657,11.2213
11.9118,463057,111.761
11.939,452188,438.993
11.9457,417055,1445.66
11.9608,466615,60.8362
11.9748,466607,74.8267
11.9814,455588,381.428
12.0026,452203,502.579
12.013,469740,13.0245
12.0492,459424,349.16
12.0607,469792,60.7249
12.0695,469750,69.4611
12.0774,455603,477.376
12.08,455617,480.042
12.1069,463109,306.88
12.1315,459436,431.471
12.1368,472783,36.7796
12.1455,469742,145.456
12.1579,463073,357.937
12.1666,459453,466.626
12.1708,472741,70.7565
12.1734,459421,473.399
12.1863,459459,486.259
12.1992,459439,499.229
12.208,476108,8.04282
12.2196,476150,19.6099
12.2289,466631,328.915
12.2586,472733,158.598
12.2711,463102,471.061
12.2743,463088,474.327
12.2869,463096,486.856
12.2882,476136,88.2134
12.3024,469766,302.449
12.3181,480282,18.1486
12.3182,466666,418.176
12.3239,480240,23.8534
12.3499,472757,249.914
12.3722,469801,372.208
12.384,472731,284.035
12.3958,476098,195.848
12.4009,466654,500.88
12.42,476124,219.958
12.4441,484175,44.0761
12.4616,476100,261.637
12.4637,480230,163.707
12.4651,444544,1165.14
12.4685,480256,168.504
12.4789,455585,878.915
12.4935,469763,493.474
12.4951,484123,95.145
12.5038,472792,403.791
12.5338,480232,233.845
12.5552,484149,155.207
12.5794,472772,479.415
12.5913,472780,491.348
12.5984,472754,498.407
12.6177,452223,1117.68
12.6439,463085,843.863
12.6508,463108,850.818
12.6585,476159,458.508
12.6642,466643,764.154
12.6695,484125,269.519
12.6785,476121,478.526
12.6942,476147,494.232
12.7192,480253,419.237
12.7372,463097,937.184
12.7553,480291,455.262
12.7654,466655,865.402
12.7765,469790,776.541
12.7853,480280,485.281
12.7944,480279,494.369
12.8071,484133,407.131
12.8266,484184,426.571
12.8293,469778,829.269
12.8785,472769,778.488
12.8829,484182,482.898
12.887,469761,887.044
12.8949,472752,794.903
