Time(s),PacketUID,Delay(ms)
8.18622,13709,4486.22
8.20485,30803,4.85014
8.21078,30801,10.7822
8.30485,31465,4.85014
8.40485,31680,4.85014
8.50485,32314,4.85014
8.53732,13784,4737.32
8.60485,32535,4.85014
8.67012,31463,370.124
8.70143,14092,4801.43
8.70703,33097,7.03169
8.74886,14480,4748.86
8.76459,14775,4664.59
8.80485,33322,4.85014
8.83649,15186,4636.49
8.84707,15503,4547.07
8.86419,15929,4464.19
8.90091,16279,4400.91
8.90862,33893,8.61824
8.92574,16755,4325.74
8.93765,17076,4237.65
8.94449,17515,4144.49
8.9511,17856,4051.1
8.96391,18307,3963.91
8.97486,18675,3874.86
8.98842,19041,3788.42
8.99394,32312,493.941
9.00949,19400,3709.49
9.01508,34194,15.0776
9.02026,19806,3620.26
9.03227,20188,3532.27
9.04318,20634,3443.18
9.05963,32533,459.634
9.09195,20956,3391.95
9.105,34649,4.99525
9.11297,21380,3312.97
9.14492,21754,3244.92
9.15016,22196,3150.16
9.15686,33095,456.864
9.16768,31678,767.68
9.18938,33320,389.377
9.22104,33891,321.043
9.26379,34647,163.788
9.32965,35015,129.654
9.34901,35632,49.0086
9.35697,35017,156.969
9.36261,34192,362.614
9.37419,35634,74.1886
9.40485,36220,4.85014
9.4221,36218,22.0977
9.51636,36842,16.3638
9.52528,36844,25.2784
9.60485,37096,4.85014
9.61619,37094,16.1942
9.7149,37625,14.8998
9.73366,37623,33.6602
9.80485,37896,4.85014
9.81074,37894,10.7422
9.90485,38407,4.85014
9.91345,38405,13.4512
10.0049,38579,4.85014
10.0107,38577,10.6622
10.1074,39094,7.40039
10.1309,39092,30.8634
10.2049,39354,4.85014
10.2112,39352,11.1822
10.3049,39790,4.85014
10.3232,39788,23.1943
10.4049,39919,4.85014
10.4101,39917,10.1022
10.5211,40424,21.114
10.5266,40426,26.6383
10.6049,40705,4.85014
10.6112,40703,11.1822
10.7203,41168,20.3492
10.7292,41166,29.1861
10.8049,41436,4.85014
10.81,41434,10.0022
10.9286,41977,28.6403
10.9567,41975,56.7216
11.0049,42247,4.85014
11.0112,42245,11.1622
11.1261,42762,26.0551
11.1411,42760,41.1014
11.2049,43060,4.85014
11.2172,43058,17.2446
11.3132,43618,13.2255
11.3335,43616,33.4817
11.4049,43858,4.85014
11.4101,43856,10.0822
11.5152,44382,15.2074
11.5336,44384,33.6399
11.6049,44642,4.85014
11.6108,44640,10.8022
11.7144,45179,14.4255
11.7268,45177,26.7906
11.8049,45384,4.85014
11.816,45382,16.0342
11.9159,45867,15.9198
11.9323,45869,32.3374
12.0049,46134,4.85014
12.0107,46132,10.7222
12.1049,46595,4.85014
12.11,46593,9.9822
12.1497,32313,3649.71
12.2081,32534,3608.07
12.2135,46777,13.4771
12.2239,33096,3523.93
12.2816,46775,81.5942
12.3176,47275,17.5923
12.3872,33321,3587.15
12.4264,33892,3526.45
12.4454,47672,45.4321
12.4938,34193,3493.82
12.613,47273,312.965
12.6293,34648,3529.34
12.651,35016,3450.96
12.7839,35633,3483.94
12.8103,36219,3410.29
12.8226,47670,422.561
12.848,36843,3348.04
12.9082,37095,3308.21
12.9173,37624,3217.27
12.9243,37895,3124.27
12.968,38406,3068
12.984,38578,2984.05
