Time(s),PacketUID,Delay(ms)
3.38409,28367,284.09
3.40037,28787,200.37
3.40555,28365,305.553
3.41104,28785,211.037
3.41719,30145,117.191
3.42148,30143,121.479
3.43377,31026,33.771
3.4435,31024,43.4967
3.51518,31704,15.1785
3.51518,31706,15.1785
3.62049,32778,20.4905
3.66527,32776,65.2674
3.71518,33674,15.1785
3.71518,33676,15.1785
3.81518,34698,15.1785
3.85364,34696,53.6414
3.91518,35292,15.1785
3.91518,35294,15.1785
4.01518,36258,15.1785
4.01611,36256,16.1143
4.11518,37178,15.1785
4.11518,37180,15.1785
4.21742,38195,17.415
4.25764,38193,57.6438
4.31518,39148,15.1785
4.32069,39146,20.6905
4.4154,40091,15.3999
4.41883,40089,18.8276
4.51518,40863,15.1785
4.51518,40865,15.1785
4.61518,41996,15.1785
4.64561,41994,45.6135
4.71518,42853,15.1785
4.72133,42855,21.3305
4.81518,43907,15.1785
4.82416,43905,24.1647
4.91518,44726,15.1785
4.93985,44724,39.854
5.01518,45943,15.1785
5.01583,45941,15.8267
5.11518,46992,15.1785
5.12904,46990,29.0393
5.1824,28366,2082.4
5.21518,47579,15.1785
5.21518,47581,15.1785
5.23194,28786,2031.94
5.34663,48515,46.6318
5.40256,48513,102.557
5.41518,49516,15.1785
5.4622,49514,62.2009
5.50043,30144,2200.43
5.55386,50421,53.8569
5.56153,50419,61.5251
5.57888,31025,2178.88
5.58425,31705,2084.25
5.61518,51430,15.1785
5.63559,51428,35.5928
5.70014,32777,2100.14
5.70817,33675,2008.17
5.71365,34697,1913.65
5.73797,52208,37.9672
5.81518,53213,15.1785
5.88897,35293,1988.97
5.92382,52206,223.82
5.94378,36257,1943.78
5.95776,54339,57.7609
6.00286,37179,1902.86
6.01518,55150,15.1785
6.03033,38194,1830.33
6.03561,39147,1735.61
6.04717,40090,1647.17
6.13521,56199,35.2065
6.17873,40864,1678.73
6.18575,41995,1585.75
6.1969,42854,1496.9
6.20883,43906,1408.83
6.21518,56995,15.1785
6.21969,44725,1319.69
6.23048,45942,1230.48
6.28474,46991,1184.74
6.32758,57564,27.5769
6.34721,53211,547.209
6.39343,54337,493.429
6.41087,55148,410.866
6.41518,58750,15.1785
6.44213,56197,342.133
6.45831,56993,258.313
6.52505,59670,25.0467
6.61518,60786,15.1785
6.61541,57562,315.412
6.65469,58748,254.688
6.66173,59668,161.729
6.68773,60784,87.7348
6.71567,61649,15.6671
6.7446,61651,44.6027
6.81518,62602,15.1785
6.81518,62604,15.1785
6.95618,63321,56.183
6.96103,63319,61.0334
7.01518,64400,15.1785
7.01518,64402,15.1785
7.11518,65100,15.1785
7.19996,65098,99.962
7.22143,66043,21.4305
7.23893,66041,38.9262
7.32794,66996,27.9441
7.36681,66994,66.8126
7.41518,67913,15.1785
7.41729,67911,17.2918
7.52356,68917,23.5641
7.58234,68915,82.3381
7.61518,69889,15.1785
7.62095,69891,20.9505
7.72087,70748,20.8705
7.72373,70746,23.7341
7.81518,71414,15.1785
7.82047,71416,20.4705
7.91599,72211,15.9896
7.94125,72213,41.2513
8.01518,73117,15.1785
8.01518,73119,15.1785
8.1231,73984,23.1035
8.1689,73982,68.9036
8.21942,74851,19.4226
8.2274,74853,27.4025
8.33227,75739,32.275
8.38181,75737,81.8125
8.41518,76887,15.1785
8.41588,76885,15.881
8.5157,77782,15.6985
8.52499,77780,24.9871
8.61518,78686,15.1785
8.62212,78684,22.1188
8.74128,79610,41.2842
8.75864,79608,58.6364
8.81518,80654,15.1785
8.81586,80652,15.8645
8.92998,81536,29.9752
8.99806,81534,98.0604
9.01518,82275,15.1785
9.02818,82273,28.1773
9.13241,83263,32.4069
9.18354,83261,83.5414
9.21518,84292,15.1785
9.21849,84290,18.4858
9.32087,85165,20.8705
9.32856,85167,28.556
9.41631,86005,16.3114
9.42648,86007,26.4825
9.53223,86937,32.2349
9.5397,86935,39.6977
9.61518,87842,15.1785
9.61518,87844,15.1785
9.72652,88719,26.524
9.78154,88717,81.541
9.82968,89609,29.6765
9.84803,89607,48.0304
9.91518,90228,15.1785
9.92344,90226,23.4361
10.0152,90593,15.1785
10.0212,90595,21.1973
10.1262,91810,26.2025
10.1464,91808,46.3823
10.2164,92278,16.4103
10.228,92280,28.0003
10.3155,93589,15.54
10.3484,93587,48.4388
10.4152,94268,15.1785
10.4679,94266,67.9058
10.5152,95554,15.1785
10.5154,95552,15.3617
10.6161,96104,16.084
10.6769,96106,76.8829
10.7152,97430,15.1785
10.7519,97428,51.9273
10.8176,98109,17.5728
10.8331,98107,33.1028
10.916,99100,15.9993
10.9446,99102,44.6025
11.0152,99829,15.1785
11.03,99827,29.9638
11.1055,94267,705.529
11.1152,100154,15.1785
11.132,100152,31.9633
11.1505,95553,650.504
11.1623,96105,562.281
11.1731,97429,473.089
11.1839,98108,383.883
11.2247,100959,24.7051
11.2599,100957,59.8792
11.2775,99101,377.523
11.2897,99828,289.748
11.3209,102056,20.8705
11.3299,102054,29.8864
11.41,102567,10.0144
11.437,102569,36.9535
11.5152,103147,15.1785
11.531,103145,31.022
11.61,104108,10.0144
11.6443,104110,44.3456
11.7152,104803,15.1785
11.7626,104801,62.5596
11.8309,105776,30.8759
11.842,105774,42.0272
11.9152,106569,15.1785
11.9982,106567,98.1543
12.0152,107596,15.1785
12.0311,107594,31.0943
12.1152,108085,15.1785
12.1447,108083,44.7017
12.21,109037,10.0144
12.2152,109039,15.1785
12.3574,109925,57.3709
12.4457,110837,45.7213
12.4509,110835,50.8827
