Time(s),PacketUID,Delay(ms)
3.39579,69218,295.791
3.40793,70690,207.933
3.41984,73602,119.836
3.43411,75081,34.1084
3.51001,76549,10.0143
3.68404,78020,84.042
3.71071,80442,10.7082
3.81483,81349,14.8296
3.84881,69219,748.815
3.85418,70691,654.179
3.8644,73603,564.399
3.87656,75082,476.56
3.88214,76550,382.144
3.89777,78021,297.77
3.91936,80443,219.363
3.92971,82652,29.711
3.94543,81350,145.43
4.02475,84380,24.7452
4.12121,86634,21.2085
4.14426,82653,244.261
4.29624,84381,296.236
4.30182,86635,201.82
4.31336,88735,113.357
4.33401,90600,34.0143
4.33523,88734,135.226
4.34145,90599,41.4508
4.44174,91995,41.7388
4.49029,91996,90.2875
4.51601,93491,16.0063
4.53174,93492,31.739
4.61001,95626,10.0143
4.63044,95627,30.4416
4.72168,97552,21.6781
4.7436,97553,43.6016
4.86259,99661,62.589
4.9365,101453,36.5044
4.97788,99660,177.882
5.021,101452,121.005
5.04374,103656,43.7363
5.13651,105525,36.5074
5.19586,103657,195.864
5.20125,105526,101.248
5.23985,106823,39.8497
5.32521,109470,25.2055
5.35874,106822,158.735
5.37816,109469,78.163
5.45826,111147,58.2575
5.46024,111148,60.2439
5.53023,113895,30.2309
5.53738,113896,37.3796
5.61548,115549,15.4844
5.63106,115550,31.0571
5.71666,118056,16.661
5.74687,118055,46.8737
5.8102,119489,10.2002
5.86411,119490,64.1075
5.91526,122184,15.2551
5.99659,122185,96.5921
6.01867,123483,18.6655
6.0798,123484,79.7993
6.14011,126083,40.1149
6.28209,126082,182.095
6.31032,127625,110.323
6.32564,127626,125.643
6.32783,130497,27.8329
6.39617,130498,96.1663
6.43495,131899,34.9511
6.5023,131898,102.3
6.55646,134616,56.4584
6.62654,136119,26.5387
6.71001,138825,10.0143
6.73485,134617,234.848
6.74181,136120,141.809
6.76992,138826,69.923
6.83172,140218,31.7155
6.85612,140219,56.1206
6.92001,142951,20.0055
7.05537,144281,55.373
7.11891,147020,18.9122
7.13605,142952,236.049
7.14549,144282,145.488
7.16881,147021,68.8137
7.22602,148308,26.0159
7.42375,151216,123.751
7.42647,148309,226.47
7.45146,152905,51.4635
7.52354,155638,23.5355
7.57793,151217,277.933
7.6184,152906,218.398
7.61857,156978,18.572
7.74149,155639,241.492
7.7803,156979,180.302
7.78585,159608,85.8462
7.93729,159607,237.285
7.96795,161067,167.95
7.99173,164028,91.7274
8.03337,166117,33.3694
8.1243,168218,24.301
8.15846,161068,358.458
8.21193,169797,11.9338
8.32267,172213,22.6686
8.41001,173264,10.0143
8.54004,175173,40.0398
8.62953,177514,29.5257
8.64574,164029,745.738
8.66684,166118,666.835
8.70256,168219,602.559
8.71455,178402,14.5494
8.73587,169798,535.866
8.8106,180421,10.5962
8.90491,172214,604.907
8.91649,182372,16.4949
9.00215,173265,602.146
9.02576,175174,525.764
9.05412,184562,54.1208
9.07113,177515,471.13
9.09436,178403,394.362
9.11447,186338,14.4744
9.25444,188654,54.4352
9.28212,180422,482.119
9.28874,182373,388.74
9.30952,184563,309.517
9.31986,190717,19.8649
9.42484,193041,24.8377
9.4508,186339,350.8
9.4735,188655,273.499
9.48968,190718,189.681
9.51298,193042,112.978
9.56004,194773,60.0448
9.63982,196917,39.8208
9.71211,198977,12.1093
9.76712,194774,267.116
9.81058,201364,10.5791
9.97226,203416,72.2641
9.99014,196918,390.141
10.0171,198978,317.081
10.1979,201365,397.861
10.2323,205432,232.303
10.2472,207573,147.24
10.2926,209828,92.637
10.3134,211597,13.3892
10.4323,214134,32.3171
10.5173,216232,17.325
10.5435,203417,643.452
10.6186,218162,18.6173
10.6575,214135,257.455
10.6849,216233,184.855
10.71,219325,10.0143
10.7611,218163,161.128
10.777,219326,77.0001
10.8643,221489,64.2827
10.9857,221490,185.719
11.1218,223137,221.791
11.1671,225547,167.148
11.1841,227292,84.09
11.2072,223138,307.186
11.2517,225548,251.684
11.2779,229718,77.9439
11.31,231442,10.0143
11.4868,233698,86.8082
11.5103,235180,10.2523
11.5781,227293,478.138
11.6469,229719,446.909
11.6664,237755,66.3687
11.7459,239399,45.9329
11.7772,231443,477.155
11.8029,233699,402.896
11.832,241722,32.0126
12.0535,243297,153.484
12.0727,245803,72.7205
12.163,247305,63.0072
12.2035,235181,703.454
12.2825,249746,82.5023
12.323,251488,23.0064
12.3881,237756,788.059
12.3932,239400,693.243
12.4107,241723,610.683
12.4295,243298,529.495
12.5208,253705,120.752
12.557,247306,456.97
12.5756,249747,375.608
12.5936,251489,293.637
