Time(s),PacketUID,Delay(ms)
5.81108,25294,11.0822
5.90485,25880,4.85019
5.91,25893,10.0022
6.00485,26450,4.85019
6.01028,26463,10.2822
6.10485,26994,4.85019
6.11014,27007,10.1422
6.20485,27495,4.85019
6.21084,27508,10.8422
6.30485,28200,4.85019
6.31004,28213,10.0422
6.40485,28667,4.85019
6.41048,28680,10.4822
6.42274,28666,22.7367
6.50485,29185,4.85019
6.51006,29198,10.0622
6.53824,29184,38.2424
6.60485,29825,4.85019
6.61006,29838,10.0622
6.65662,29824,56.6213
6.70485,30499,4.85019
6.711,30512,11.0022
6.79816,30498,98.1648
6.80485,30989,4.85019
6.80735,30988,7.35157
6.81036,31002,10.3622
6.8214,23619,1321.4
6.82712,24115,1227.12
6.83726,24766,1137.26
6.90485,31593,4.85019
6.91096,31606,10.9622
6.92385,31592,23.8474
7.00485,32082,4.85019
7.01028,32095,10.2822
7.10485,32769,4.85019
7.10706,32081,107.059
7.11098,32782,10.9822
7.1512,32768,51.1992
7.15279,32087,152.792
7.16469,32774,64.6926
7.20485,33400,4.85019
7.21036,33413,10.3622
7.21555,33405,15.5463
7.30485,33888,4.85019
7.31086,33901,10.8622
7.31112,33893,11.1216
7.40485,34412,4.85019
7.41094,34425,10.9422
7.41813,34417,18.1347
7.50485,35076,4.85019
7.5105,35089,10.5022
7.52024,35081,20.241
7.60485,35511,4.85019
7.61016,35524,10.1622
7.62095,35516,20.9462
7.70485,35934,4.85019
7.71008,35947,10.0822
7.71456,35939,14.5577
7.80485,36405,4.85019
7.81052,36418,10.5222
7.89809,36410,98.0873
7.90485,36957,4.85019
7.91022,36970,10.2222
7.92433,36962,24.3348
8.00485,37587,4.85019
8.01096,37600,10.9622
8.01159,37592,11.5937
8.07832,35075,578.315
8.0837,35510,483.7
8.09052,35933,390.518
8.0974,36404,297.401
8.10293,36956,202.925
8.10485,38169,4.85019
8.11001,38174,10.0143
8.1104,38182,10.4022
8.17349,37586,173.489
8.18354,38168,83.5373
8.20485,38685,4.85019
8.21098,38698,10.9822
8.2111,33887,911.099
8.21642,38684,16.423
8.21956,38690,19.5616
8.30485,39272,4.85019
8.31001,39277,10.0143
8.31026,39285,10.2622
8.40485,39969,4.85019
8.41112,39982,11.1222
8.4673,39974,67.2978
8.50485,40902,4.85019
8.51,40915,10.0022
8.52349,40907,23.4935
8.60485,41686,4.85019
8.6102,41699,10.2022
8.62415,41691,24.1525
8.67434,36415,874.34
8.70485,42591,4.85019
8.71001,42596,10.0143
8.71108,42604,11.0822
8.74147,39271,441.467
8.74333,11869,5643.33
8.78517,39968,385.174
8.80485,43311,4.85019
8.80729,40901,307.293
8.81054,43316,10.5443
8.81072,43324,10.7222
8.84076,41685,240.757
8.88482,42590,184.816
8.89874,43310,98.7388
8.90485,44043,4.85019
8.91001,44048,10.0143
8.91064,44056,10.6422
8.91518,44042,15.1777
8.98548,40910,485.478
9.00485,44828,4.85019
9.01108,44841,11.0822
9.01545,44833,15.4463
9.08563,44827,85.6275
9.10485,45555,4.85019
9.11148,45560,11.4794
9.11617,45568,16.1742
9.15575,40911,655.754
9.19832,41695,598.322
9.20485,45974,4.85019
9.21001,45979,10.0143
9.21106,45987,11.0622
9.21406,42600,514.062
9.21929,43320,419.287
9.2352,44052,335.199
9.25423,44837,254.232
9.26631,45983,66.314
9.27437,45554,174.367
9.28067,45973,80.6657
9.29552,45564,195.525
9.30485,46502,4.85019
9.31001,46507,10.0143
9.3109,46515,10.9022
9.40485,47012,4.85019
9.4103,47025,10.3022
9.43211,47017,32.1051
9.50485,47592,4.85019
9.51001,47597,10.0143
9.51032,47605,10.3222
9.60485,48058,4.85019
9.61001,48063,10.0143
9.61022,48071,10.2222
9.70485,48556,4.85019
9.7111,48569,11.1022
9.7129,48561,12.9046
9.80994,48939,9.94219
9.81001,48944,10.0143
9.81571,48952,15.7063
9.86273,24128,4262.73
9.86932,24779,4169.32
9.87964,25285,4079.64
9.90086,26454,3900.86
9.90485,49453,4.85019
9.91001,49458,10.0143
9.91114,49466,11.1422
9.92175,28204,3621.75
9.93977,28671,3539.77
9.94496,29189,3444.96
9.96197,29829,3361.97
9.96765,30503,3267.65
9.98486,30993,3184.86
10.0049,49857,4.85019
10.01,49862,10.0143
10.0101,49870,10.0622
10.0217,31597,3121.72
10.0519,48057,451.878
10.1049,50666,4.85019
10.1104,50679,10.3622
10.169,48555,468.995
10.2049,51200,4.85019
10.21,51213,10.0222
10.2272,43321,1427.22
10.2895,50671,189.541
10.3049,51859,4.85019
10.3103,51872,10.2622
10.3232,51205,123.196
10.3462,51864,46.2235
10.3621,44053,1462.09
10.3703,51868,70.3347
10.4049,52424,4.85019
10.4107,52433,10.6824
10.4108,52437,10.7822
10.4407,52429,40.7341
10.493,49856,493.029
10.5049,52897,4.85019
10.51,52910,10.0222
10.5103,52902,10.2543
10.5766,52906,76.6208
10.585,45565,1485.02
10.5963,45984,1396.32
10.6049,53363,4.85019
10.6106,53376,10.6222
10.6162,46512,1316.17
10.627,53368,26.9713
10.6378,47022,1237.78
10.6473,53372,47.2952
10.6537,47602,1153.73
10.6697,48068,1069.68
10.6801,48566,980.051
10.6855,48949,885.456
10.7004,48938,900.402
10.7039,49463,803.856
10.7049,53932,4.85019
10.7112,53945,11.1822
10.7147,53937,14.6646
10.7321,53941,32.1475
10.7429,49452,842.882
10.7477,49867,747.699
10.7586,50665,658.554
10.7586,50676,658.62
10.769,51199,568.963
10.7694,51210,569.443
10.7743,51858,474.307
10.7858,52423,385.836
10.8049,54412,4.85019
10.8108,54425,10.7822
10.8427,52896,342.699
10.8544,54421,54.4439
10.8687,53362,268.747
10.8772,54417,77.2473
10.8958,53931,195.824
10.9049,55027,4.85019
10.9105,55032,10.4657
10.9108,55040,10.8222
10.9321,54411,132.102
10.9543,55036,54.2543
10.9643,55026,64.3485
11.0049,55658,4.85019
11.011,55671,10.9622
11.0153,55663,15.2663
11.0215,55667,21.4518
11.0317,55657,31.656
11.0483,52434,648.33
11.1049,56444,4.85019
11.1112,56457,11.1622
11.1147,52907,614.722
11.1166,56453,16.6348
11.1271,56443,27.1491
11.1284,56449,28.3753
11.1762,53373,576.235
11.1882,53942,488.218
11.2049,56807,4.85019
11.2069,54422,406.931
11.2106,56820,10.5822
11.2118,56806,11.8414
11.2225,56816,22.47
11.2333,55037,333.319
11.2385,55668,238.523
11.3049,57175,4.85019
11.3104,57188,10.4422
11.3156,57174,15.6066
11.3331,56454,233.099
11.3481,57184,48.096
11.353,56817,152.96
11.3719,57185,71.867
11.4049,57618,4.85019
11.4055,57617,5.54735
11.4161,57627,16.056
11.4164,57631,16.4342
11.4693,57628,69.3129
11.5049,58116,4.85019
11.5105,58129,10.5422
11.5164,58126,16.3882
11.5232,58115,23.2166
11.5424,58125,42.3578
11.6049,58526,4.85019
11.6102,58539,10.1822
11.6286,58536,28.6459
11.6343,58535,34.2945
11.6396,58525,39.5987
11.7049,59031,4.85019
11.7107,59044,10.7422
11.7255,59041,25.5397
11.7273,59040,27.3362
11.7471,59030,47.1076
11.8049,59472,4.85019
11.8106,59485,10.5622
11.8281,59481,28.1264
11.8341,59471,34.0706
11.8606,59482,60.6402
11.9049,60090,4.85019
11.9103,60103,10.2822
11.9657,60099,65.7388
11.9882,60089,88.1733
12.0049,60489,4.85019
12.0101,60502,10.0622
12.029,60498,28.9518
12.0296,60100,129.632
12.0569,60499,56.9394
12.1049,61041,4.85019
12.1102,61054,10.1822
12.2049,61405,4.85019
12.217,61418,16.9542
12.3049,61840,4.85019
12.3101,61853,10.0822
12.4049,62210,4.85019
12.4104,62223,10.4022
12.4148,61414,214.832
12.4592,61051,359.224
12.4592,61040,359.224
12.6108,61404,410.828
12.8572,61849,557.189
12.8629,62219,462.874
12.9129,41683,4312.94
