Time(s),PacketUID,Delay(ms)
5.80752,126740,107.515
5.80851,128935,8.50544
5.8124,128909,12.3988
5.82648,126751,126.479
5.82662,118394,526.623
5.84508,128934,45.0784
5.86384,128923,63.8361
5.86914,128955,69.1403
5.9005,89372,2000.5
5.90676,131396,6.76253
5.90981,131397,9.80786
5.91697,131422,16.9722
5.9224,131410,22.4012
5.94101,91308,1941.01
5.9527,81107,2452.7
5.95793,104570,1357.93
5.96494,122767,464.942
5.97702,126765,277.023
5.97902,106308,1279.02
5.98368,131442,83.6834
5.98592,122763,485.923
5.99822,131421,98.2164
6.0025,124610,402.495
6.01018,133418,10.1821
6.01821,133443,18.2145
6.03451,133431,34.5109
6.03596,126743,335.955
6.04546,128926,245.46
6.05301,133417,53.0062
6.05952,133442,59.5243
6.08117,126747,381.174
6.10628,135703,6.28219
6.10872,128930,308.722
6.11149,135678,11.4863
6.12415,135677,24.147
6.13226,133463,132.256
6.14429,135702,44.2918
6.17329,135691,73.2886
6.17977,128948,379.769
6.20004,109870,1300.04
6.2052,137704,5.20458
6.21345,137729,13.4512
6.22263,137703,22.6255
6.22488,135694,124.876
6.23676,137720,36.7629
6.28057,131435,380.574
6.29075,133456,290.748
6.29911,137728,99.1083
6.30641,137717,106.412
6.31004,140103,10.0421
6.31123,140077,11.2327
6.31168,135723,211.676
6.31559,140078,15.5862
6.35437,140102,54.3714
6.40414,135716,304.137
6.40993,142355,9.92941
6.41517,142330,15.1735
6.44309,140094,143.086
6.44448,137742,244.485
6.45049,142329,50.4893
6.45737,140116,157.374
6.4625,142354,62.4974
6.49213,137749,292.126
6.50597,144949,5.96857
6.51284,144974,12.8448
6.52404,142368,124.042
6.55658,144987,56.5835
6.56368,144973,63.6795
6.58332,140123,283.324
6.60531,147583,5.30968
6.61276,147608,12.76
6.6271,144948,127.099
6.64399,142375,243.988
6.66488,147582,64.8839
6.68687,147621,86.8679
6.70485,150325,4.85008
6.71059,150350,10.5942
6.76047,150324,60.4686
6.79163,140091,491.625
6.80211,140098,502.114
6.81066,153025,10.6621
6.81597,153000,15.9662
6.85596,150363,155.962
6.90485,155966,4.85008
6.91007,155991,10.0742
6.95311,152999,153.111
6.97569,144994,475.694
6.9876,144962,487.601
7.0055,158562,5.50266
7.01087,158587,10.8667
7.01863,153038,218.628
7.02678,150345,326.777
7.03051,155965,130.513
7.03868,147624,438.679
7.03895,153020,238.948
7.04522,150366,345.217
7.08065,158561,80.6493
7.10564,161166,5.63671
7.1089,161165,8.89756
7.11248,161191,12.4771
7.11739,155986,217.393
7.19921,142350,799.208
7.20575,164127,5.74683
7.21221,164152,12.2051
7.21969,144969,719.688
7.23514,153013,435.137
7.24493,147603,644.932
7.25148,156004,351.481
7.2644,153041,464.402
7.29235,158600,292.352
7.30485,166946,4.85008
7.31029,166971,10.2942
7.31824,155979,418.241
7.32033,166945,20.327
7.333,166962,33.0019
7.35179,158575,351.789
7.40434,156011,504.341
7.40485,169691,4.85008
7.41045,169716,10.4514
7.46649,164140,266.495
7.47699,166959,176.992
7.49961,164165,299.609
7.50839,169704,108.388
7.51016,172856,10.1621
7.51535,172831,15.3462
7.54589,161179,445.888
7.55109,172844,51.0928
7.5843,166984,284.303
7.61055,175501,10.5512
7.61101,175488,11.0054
7.61687,175513,16.8694
7.68369,164147,483.69
7.71068,178285,10.6821
7.71473,178298,14.7291
7.71621,178310,16.2062
7.71995,169729,319.953
7.81006,181054,10.0621
7.81525,181079,15.2462
7.81832,181067,18.3205
7.87132,172855,371.316
7.91142,183843,11.419
7.91264,175512,312.64
7.91682,183818,16.8231
7.94078,178305,240.784
7.98108,183831,81.0781
8.00922,161207,909.216
8.01473,186039,14.7312
8.01996,164168,819.955
8.02145,186064,21.4496
8.0254,166987,725.4
8.0642,169732,664.202
8.0986,172872,598.6
8.10203,175526,502.032
8.10485,188352,4.85008
8.11035,188377,10.3542
8.20485,190665,4.85008
8.21015,190690,10.1542
8.30344,181092,503.443
8.30485,193027,4.85008
8.31047,193052,10.4742
8.37949,183863,479.494
8.40554,195555,5.54346
8.41081,195530,10.8075
8.45255,186084,452.551
8.51075,198258,10.747
8.51703,198283,17.025
8.5936,188397,493.604
8.60495,200048,4.9546
8.6102,200023,10.1987
8.68894,190710,488.941
8.69412,190689,494.122
8.69949,188365,599.49
8.709,202718,8.99821
8.7144,202743,14.4023
8.74715,193065,447.153
8.76117,193072,461.175
8.80561,205539,5.61107
8.81342,205564,13.4234
8.81744,200047,217.439
8.82757,195568,427.567
8.84404,195550,444.044
8.84555,202742,145.546
8.86934,205563,69.3397
8.88188,198296,381.877
8.90632,208188,6.31929
8.91166,208213,11.6634
8.91235,200061,312.347
9.0056,210382,5.59558
9.01104,210357,11.0397
9.06943,208201,169.432
9.10517,208187,205.173
9.11078,212634,10.7821
9.11912,212659,19.1177
9.14066,210370,140.658
9.16765,210356,167.648
9.20485,214774,4.85008
9.20732,212658,107.319
9.21358,214799,13.5815
9.2869,205577,486.904
9.29245,205584,492.448
9.31022,216807,10.2221
9.31559,216832,15.5862
9.35597,212633,255.966
9.36372,205552,563.72
9.38211,208226,482.108
9.40801,210402,408.015
9.41022,219477,10.2221
9.41567,219452,15.6662
9.42828,212647,328.277
9.43337,214773,233.366
9.45534,214787,255.339
9.45929,210365,459.287
9.46642,216806,166.418
9.49649,210395,496.488
9.50184,214798,301.842
9.50308,216820,203.085
9.51002,222125,10.0221
9.51605,222100,16.0462
9.52622,212642,426.219
9.53105,222120,31.0478
9.54127,219451,141.269
9.57962,212672,479.622
9.60963,222099,109.633
9.61118,224619,11.1821
9.61715,224644,17.1462
9.64926,214812,449.264
9.657,216845,356.998
9.71006,227485,10.0621
9.71021,219472,310.207
9.71597,227510,15.9662
9.72484,224618,124.84
9.73961,224639,139.614
9.78886,222145,288.858
9.81274,230291,12.7362
9.81792,230316,17.9202
9.82073,212679,720.734
9.82206,227484,122.062
9.83825,214819,638.251
9.83842,230290,38.4208
9.84457,216852,544.57
9.89448,195571,1494.48
9.90461,222113,404.611
9.90984,227505,209.836
9.91014,233221,10.1421
9.91651,233246,16.5118
9.93513,219497,535.128
9.94035,230311,140.352
9.95611,198299,1456.11
9.95791,222138,457.91
9.99182,224664,391.818
10.0049,235717,4.85008
10.0099,202763,1309.88
10.0105,235742,10.4784
10.0157,200064,1415.66
10.0313,227530,331.337
10.049,202759,1348.95
10.0521,219465,652.092
10.0606,224632,460.568
10.0628,205580,1262.8
10.0861,224643,486.1
10.0951,224657,495.147
10.1053,238355,5.33213
10.1215,238330,21.5337
10.1439,227509,443.942
10.1622,230336,362.157
10.1673,233241,267.341
10.1951,227523,495.13
10.2018,227498,501.766
10.2101,240678,10.0621
10.217,240703,16.9729
10.2217,233266,321.729
10.2327,230315,432.745
10.2489,208229,1348.92
10.2646,210398,1264.58
10.2858,219490,885.762
10.2909,230329,490.926
10.2992,212675,1199.22
10.304,230304,503.991
10.3064,243424,6.37722
10.3116,243399,11.6013
10.3293,233245,429.269
10.3507,233259,450.738
10.4049,245965,4.85008
10.4107,245990,10.6789
10.496,243407,196.024
10.5127,248476,12.7484
10.5197,248501,19.7287
10.5488,238343,448.775
10.5627,245973,162.735
10.6034,238329,503.413
10.6101,251163,10.0821
10.6205,251188,20.485
10.7058,254417,5.78496
10.7111,254442,11.069
10.7315,235741,731.465
10.7393,238354,639.335
10.7437,233234,843.665
10.7529,240702,552.91
10.7583,243412,458.332
10.7626,243423,462.609
10.7755,243398,475.5
10.786,245989,386.033
10.8101,257019,10.0821
10.818,257044,18.0344
10.8294,248489,329.377
10.8805,248475,380.451
10.8883,248514,388.253
10.9108,259948,10.8221
10.9161,259923,16.1062
10.9194,251176,319.379
11.0085,262723,8.54567
11.0153,262748,15.3462
11.0541,251196,454.128
11.0545,240691,854.477
11.0591,254416,359.077
11.1102,265591,10.1671
11.1156,265566,15.5511
11.1224,254425,422.37
11.1898,259922,289.765
11.1909,254455,490.856
11.2049,267960,4.85529
11.2206,267985,20.5773
11.2954,262722,295.369
11.31,270681,9.98208
11.311,265586,210.952
11.3152,270656,15.2462
11.342,245978,941.953
11.4091,267980,209.053
11.4102,273080,10.2421
11.4158,273105,15.8262
11.4311,265565,331.054
11.5054,276001,5.37404
11.511,276026,10.9581
11.5966,265611,496.585
11.6032,265579,503.161
11.6105,278673,10.5021
11.6159,278698,15.9262
11.6855,259968,785.515
11.6979,267984,497.932
11.7115,281406,11.4503
11.7167,281431,16.6744
11.7271,267973,527.142
11.7313,259931,831.292
11.7457,259947,845.737
11.7517,248521,1251.65
11.7603,270680,460.298
11.7938,273104,393.757
11.8154,284224,15.4141
11.8203,273093,420.256
11.8216,284249,21.5982
11.9093,276025,409.26
11.9104,287260,10.4221
11.9166,287285,16.6262
11.927,278697,326.982
11.9489,251208,1348.88
12.0049,289659,4.85008
12.0102,289684,10.2342
12.1088,281451,408.85
12.1104,292146,10.4021
12.1161,292121,16.0862
12.1593,284223,359.342
12.2086,294547,8.56649
12.2146,287259,314.564
12.2175,294572,17.5409
12.311,297244,10.9821
12.3162,297219,16.2262
12.4049,299660,4.85008
12.4103,299685,10.2942
12.5778,299659,177.781
12.6212,294571,421.184
12.7175,289704,717.47
12.7227,292166,622.735
12.7476,294592,547.604
12.7533,284269,953.308
12.766,297243,466.01
12.7774,297264,477.356
12.8385,299684,438.51
12.8626,299705,462.551
12.9224,294560,722.435
12.9401,289658,940.112
12.9468,294546,746.813
12.9595,297218,659.542
