Time(s),PacketUID,Delay(ms)
3.36824,55543,268.243
3.38108,56471,181.078
3.40692,58873,106.921
3.41751,59859,17.5095
3.51001,61572,10.0143
3.61001,62858,10.0143
3.71001,64886,10.0143
3.81375,66206,13.7469
3.91001,68123,10.0143
4.02003,69603,20.0316
4.11001,71465,10.0143
4.21001,72994,10.0143
4.31001,74601,10.0143
4.45545,76024,55.4462
4.51597,78084,15.9663
4.61634,79329,16.343
4.71001,81083,10.0143
4.82438,82387,24.3818
4.91001,84382,10.0143
5.0177,85880,17.7033
5.11001,88015,10.0143
5.21511,89374,15.1063
5.31001,91048,10.0143
5.41001,92380,10.0143
5.51001,94544,10.0143
5.67738,95896,77.3825
5.71001,97915,10.0146
5.81361,99345,13.6128
5.91003,101352,10.0343
6.0113,102674,11.301
6.11015,104690,10.1543
6.22317,105846,23.1668
6.31001,107954,10.0143
6.45538,109583,55.3833
6.51013,111639,10.1343
6.63535,113185,35.353
6.71001,115236,10.0143
6.88423,116512,84.2338
6.91557,118710,15.5663
7.01693,120259,16.9294
7.11001,122269,10.0143
7.23654,123524,36.5353
7.31001,125622,10.0143
7.4181,126928,18.0956
7.51001,128941,10.0143
7.62772,130071,27.7155
7.72443,132237,24.4277
7.86696,133794,66.9602
7.91001,136018,10.0143
8.01468,137339,14.6831
8.11001,139367,10.0143
8.21123,140648,11.2293
8.31091,142478,10.9148
8.42909,143588,29.0886
8.51537,145547,15.3663
8.67308,146710,73.0833
8.71033,148776,10.3343
8.82939,149926,29.391
8.91001,151764,10.0143
9.02447,153191,24.4679
9.11001,155213,10.0143
9.21115,156743,11.1518
9.31001,158763,10.0143
9.48498,160065,84.9781
9.51001,162139,10.0143
9.61469,163374,14.6874
9.71041,165326,10.4143
9.81481,166629,14.8119
9.91001,168584,10.0143
10.0375,169636,37.5431
10.11,171795,10.0143
10.2373,173299,37.2812
10.31,175386,10.0143
10.4512,176913,51.2332
10.51,178738,10.0143
10.6502,180193,50.1847
10.71,182334,10.0143
10.8634,183548,63.3936
10.9105,185770,10.4543
11.0123,187476,12.3166
11.1154,189805,15.4463
11.2172,190987,17.1503
11.3106,193044,10.5608
11.4157,194260,15.6913
11.5162,196004,16.2263
11.61,197383,10.0143
11.71,199249,10.0143
11.8306,200803,30.5978
11.9224,202920,22.4183
12.0294,204666,29.4319
12.1111,206836,11.0569
12.2802,208441,80.2298
12.31,210507,10.0143
12.4145,212066,14.4694
